key,0,1,2,3
470,"アカシア・ヴァレンティオンリボンハット",26,"シーズナル装備（その4）",59
471,"アカシア・ヴァレンティオンドレス",27,"シーズナル装備（その4）",59
472,"アカシア・ヴァレンティオンリボングローブ",28,"シーズナル装備（その4）",59
473,"アカシア・ヴァレンティオンタイツ",29,"シーズナル装備（その4）",59
474,"アカシア・ヴァレンティオンハイヒール",30,"シーズナル装備（その4）",59
475,"セネシャル・モノクル",1,"シーズナル装備（その1）",17
476,"ロイヤルピーチオーナメント",2,"シーズナル装備（その1）",17
477,"ラビットヘッド",1,"シーズナル装備（その1）",22
478,"ラビットスーツ",2,"シーズナル装備（その1）",22
479,"ラビットカフススーツ",3,"シーズナル装備（その1）",22
480,"クポクポクラウン",24,"アチーブメント報酬装備",80
481,"サマーフレイム・ハット",1,"シーズナル装備（その2）",33
482,"サマーフレイム・トップス",2,"シーズナル装備（その2）",33
483,"サマーフレイム・リストトーク",3,"シーズナル装備（その2）",33
484,"サマーフレイム・パレオ",4,"シーズナル装備（その2）",33
485,"サマーフレイム・ビーチサンダル",5,"シーズナル装備（その2）",33
486,"ボズヤン・イヤリング",13,"アチーブメント報酬装備",76
487,"怪刀・浮世丸",15,"シーズナル装備（その5）",73
488,"蛇王のレイピア",16,"シーズナル装備（その5）",73
489,"エンマガンブレード",17,"シーズナル装備（その5）",73
490,"百鬼円陣",18,"シーズナル装備（その5）",73
491,"モグモグハートキャップ",1,"シーズナル装備（その4）",60
492,"金漆塗寅形兜",1,"シーズナル装備（その4）",53
493,"銀漆塗寅形兜",2,"シーズナル装備（その4）",53
494,"メネフィナイヤリング",2,"購入特典その他",88
495,"ファットキャットイヤリング",13,"購入特典その他",93
496,"サーペントリング",14,"購入特典その他",93
497,"チキンヘッド",1,"シーズナル装備（その1）",23
498,"チキンスーツ",2,"シーズナル装備（その1）",23
499,"降神荒武者胴丸",1,"シーズナル装備（その4）",54
500,"降神荒武者篭手",2,"シーズナル装備（その4）",54
501,"降神荒武者佩楯",3,"シーズナル装備（その4）",54
502,"降神荒武者脛当",4,"シーズナル装備（その4）",54
503,"プリンセスミニクラウン",1,"シーズナル装備（その1）",18
504,"クラウンハット",1,"シーズナル装備（その3）",41
505,"クラウントップス",2,"シーズナル装備（その3）",41
506,"クラウンショーティ",3,"シーズナル装備（その3）",41
507,"クラウンボトム",4,"シーズナル装備（その3）",41
508,"クラウンブーツ",5,"シーズナル装備（その3）",41
509,"デスサイズ",1,"購入特典その他",88
510,"マイグラトリープルーム",4,"アチーブメント報酬装備",78
511,"サマーサンセット・バンダナ",1,"シーズナル装備（その2）",34
512,"サマーサンセット・ビーチカバーアップ",2,"シーズナル装備（その2）",34
513,"サマーサンセット・リストトーク",3,"シーズナル装備（その2）",34
514,"サマーサンセット・ボトム",4,"シーズナル装備（その2）",34
515,"サマーサンセット・サンダル",5,"シーズナル装備（その2）",34
516,"ヴァレンティオンエミセリー・ハット",1,"シーズナル装備（その4）",61
517,"ヴァレンティオンエミセリー・ジャケット",2,"シーズナル装備（その4）",61
518,"ヴァレンティオンエミセリー・ボトム",3,"シーズナル装備（その4）",61
519,"ヴァレンティオンエミセリー・ブーツ",4,"シーズナル装備（その4）",61
520,"ヴァレンティオンエミセリー・ドレスハット",5,"シーズナル装備（その4）",61
521,"ヴァレンティオンエミセリー・ラッフルドレス",6,"シーズナル装備（その4）",61
522,"ヴァレンティオンエミセリー・キュロット",7,"シーズナル装備（その4）",61
523,"ヴァレンティオンエミセリー・ドレスブーツ",8,"シーズナル装備（その4）",61
524,"トンベリヘッド",1,"シーズナル装備（その1）",24
525,"トンベリボディ",2,"シーズナル装備（その1）",24
526,"トンベリハンド",3,"シーズナル装備（その1）",24
527,"トンベリキュロット",4,"シーズナル装備（その1）",24
528,"トンベリブーツ",5,"シーズナル装備（その1）",24
529,"ウェイクドクター・マスク",1,"シーズナル装備（その3）",42
530,"ウェイクドクター・ホワイトコート",2,"シーズナル装備（その3）",42
531,"ウェイクドクター・ラバーグローブ",3,"シーズナル装備（その3）",42
532,"ウェイクドクター・ボトム",4,"シーズナル装備（その3）",42
533,"ウェイクドクター・シューズ",5,"シーズナル装備（その3）",42
534,"フェニックスヒーロー・メット",1,"シーズナル装備（その2）",35
535,"フェニックスヒーロー・スーツ",2,"シーズナル装備（その2）",35
536,"オーソドックスセイント・キャップ",1,"シーズナル装備（その4）",67
537,"オーソドックスセイント・ハーフローブ",2,"シーズナル装備（その4）",67
538,"オーソドックスセイント・グローブ",3,"シーズナル装備（その4）",67
539,"オーソドックスセイント・ボトム",4,"シーズナル装備（その4）",67
540,"オーソドックスセイント・ロングブーツ",5,"シーズナル装備（その4）",67
541,"サイオンズアルカニスト・カウル",1,"なりきり装備",99
542,"サイオンズアルカニスト・リングバンド",2,"なりきり装備",99
543,"サイオンズアルカニスト・タイツ",3,"なりきり装備",99
544,"サイオンズアルカニスト・カリガ",4,"なりきり装備",99
545,"東方女官帽",4,"おしゃれ装備",161
546,"東方女官服",5,"おしゃれ装備",161
547,"東方女官靴",6,"おしゃれ装備",161
548,"東方警邏制帽",1,"おしゃれ装備",161
549,"東方警邏制服",2,"おしゃれ装備",161
550,"東方警邏長靴",3,"おしゃれ装備",161
551,"モグモグキャップ・イエローポンポン",1,"マスコット装備",142
552,"カーバンクル・ルビースリッパ",3,"マスコット装備",143
553,"カーバンクル・トパーズスリッパ",2,"マスコット装備",143
554,"カーバンクル・エメラルドスリッパ",1,"マスコット装備",143
555,"レプリカ・マンダヴィルイヤリング",2,"おしゃれ装備",116
556,"メティアン・ベスト",1,"シーズナル装備（その5）",71
557,"メティアン・ガントレット",2,"シーズナル装備（その5）",71
558,"メティアン・ショース",3,"シーズナル装備（その5）",71
559,"メティアン・ソルレット",4,"シーズナル装備（その5）",71
560,"ジェリービーンズ・ニットキャップ",3,"シーズナル装備（その5）",74
561,"ジェリービーンズ・パーカー",4,"シーズナル装備（その5）",74
562,"ジェリービーンズ・ボトム",5,"シーズナル装備（その5）",74
563,"ジェリービーンズ・シューズ",6,"シーズナル装備（その5）",74
564,"マット・ウィナーズクラウン",1,"シーズナル装備（その5）",74
565,"アーマーガッパ・ヘッド",1,"シーズナル装備（その1）",25
566,"アーマーガッパ・スーツ",2,"シーズナル装備（その1）",25
567,"サイオンズコンジュラー・ダルマティカ",1,"なりきり装備",98
568,"サイオンズコンジュラー・ショース",2,"なりきり装備",98
569,"サイオンズコンジュラー・パッテン",3,"なりきり装備",98
570,"サイオンズシーフ・チュニック",1,"なりきり装備",97
571,"サイオンズシーフ・ハーフグローブ",2,"なりきり装備",97
572,"サイオンズシーフ・ガスキン",3,"なりきり装備",97
573,"サイオンズシーフ・アーマードカリガ",4,"なりきり装備",97
574,"サイオンズサーマタージ・モノクル",1,"なりきり装備",100
575,"サイオンズサーマタージ・ローブ",2,"なりきり装備",100
576,"サイオンズサーマタージ・ガントレット",3,"なりきり装備",100
577,"サイオンズサーマタージ・ガスキン",4,"なりきり装備",100
578,"サイオンズサーマタージ・モカシン",5,"なりきり装備",100
579,"サイオンズストライカー・バイザー",1,"なりきり装備",101
580,"サイオンズストライカー・アタイア",2,"なりきり装備",101
581,"サイオンズレディ・アタイア",1,"なりきり装備",96
582,"ガーロンドアイアンワークス・ゴーグル",1,"なりきり装備",105
583,"ガーロンドアイアンワークス・ダブレット",2,"なりきり装備",105
584,"ガーロンドアイアンワークス・グローブ",3,"なりきり装備",105
585,"ガーロンドアイアンワークス・スロップ",4,"なりきり装備",105
586,"ガーロンドアイアンワークス・ブーツ",5,"なりきり装備",105
587,"リードエンジニア・ゴーグル",1,"なりきり装備",106
588,"リードエンジニア・アタイア",2,"なりきり装備",106
589,"サイオンズヒーラー・ローブ",4,"なりきり装備",98
590,"サイオンズヒーラー・ハーフタイツ",5,"なりきり装備",98
591,"サイオンズヒーラー・ハイブーツ",6,"なりきり装備",98
592,"サイオンズローグ・ジャケット",5,"なりきり装備",97
593,"サイオンズローグ・アームガード",6,"なりきり装備",97
594,"サイオンズローグ・ガスキン",7,"なりきり装備",97
595,"サイオンズローグ・ブーツ",8,"なりきり装備",97
596,"サイオンズリベレーター・ジャケット",3,"なりきり装備",101
597,"サイオンズリベレーター・フィンガレスグローブ",4,"なりきり装備",101
598,"サイオンズリベレーター・パンタレット",5,"なりきり装備",101
599,"サイオンズリベレーター・サバトン",6,"なりきり装備",101
600,"サイオンズリベレーター・イヤリング",7,"なりきり装備",101
601,"飛燕之胴着",1,"なりきり装備",110
602,"飛燕之篭手",2,"なりきり装備",110
603,"飛燕之脚衣",3,"なりきり装備",110
604,"飛燕之脚絆",4,"なりきり装備",110
605,"豪雪之笠",1,"なりきり装備",111
606,"豪雪之胴着",2,"なりきり装備",111
607,"豪雪之手甲",3,"なりきり装備",111
608,"豪雪之筒袴",4,"なりきり装備",111
609,"豪雪之下駄",5,"なりきり装備",111
610,"ヘヴンスナイト・アーマー",14,"なりきり装備",107
611,"ヘヴンスナイト・ガントレット",15,"なりきり装備",107
612,"ヘヴンスナイト・トラウザー",16,"なりきり装備",107
613,"ヘヴンスナイト・サバトン",17,"なりきり装備",107
614,"ヘヴンスソーサラー・ローブ",18,"なりきり装備",107
615,"ヘヴンスソーサラー・ドレスグローブ",19,"なりきり装備",107
616,"ヘヴンスソーサラー・トラウザー",20,"なりきり装備",107
617,"ヘヴンスソーサラー・サバトン",21,"なりきり装備",107
618,"ロードコマンダー・サーコート",1,"なりきり装備",108
619,"ロードコマンダー・グローブ",2,"なりきり装備",108
620,"ブラックボゾム・ハット",7,"なりきり装備",104
621,"ブラックボゾム・ドレス",8,"なりきり装備",104
622,"ブラックボゾム・ドレスグローブ",9,"なりきり装備",104
623,"ブラックボゾム・ブーツ",10,"なりきり装備",104
624,"ダメージド・マンダヴィルモノクル",1,"なりきり装備",103
625,"ダメージド・マンダヴィルコーティー",2,"なりきり装備",103
626,"ダメージド・マンダヴィルグローブ",3,"なりきり装備",103
627,"ダメージド・マンダヴィルボトム",4,"なりきり装備",103
628,"ダメージド・マンダヴィルゲイター",5,"なりきり装備",103
629,"ドレス・オブ・ライト",2,"なりきり装備",96
630,"スカート・オブ・ライト",3,"なりきり装備",96
631,"サイオンズリスナー・フード",1,"なりきり装備",102
632,"サイオンズリスナー・コート",2,"なりきり装備",102
633,"サイオンズリスナー・シューズ",3,"なりきり装備",102
634,"マジェスティック・ドレス",1,"なりきり装備",112
635,"マジェスティック・リストドレス",2,"なりきり装備",112
636,"マジェスティック・ブーツ",3,"なりきり装備",112
637,"サイオンズソーサレス・ヘッドドレス",8,"なりきり装備",98
638,"サイオンズソーサレス・ローブ",9,"なりきり装備",98
639,"サイオンズソーサレス・ハンドドレス",10,"なりきり装備",98
640,"サイオンズソーサレス・ハイブーツ",11,"なりきり装備",98
641,"シャーレアンプロディジースーツ",1,"なりきり装備",95
642,"ニュー・アルフィノ・コスチュームセット",2,"なりきり装備",95
643,"オラクルトップス",1,"なりきり装備",113
644,"オラクルパンタレット",2,"なりきり装備",113
645,"オラクルレギンス",3,"なりきり装備",113
646,"オメガM・コスチュームセット",1,"なりきり装備",115
647,"オメガM・イヤーカフ",2,"なりきり装備",115
648,"オメガF・コスチュームセット",3,"なりきり装備",115
649,"オメガF・イヤリング",4,"なりきり装備",115
650,"アラミガン・リセ・コスチュームセット",8,"なりきり装備",101
651,"ガイア・コスチュームセット",8,"なりきり装備",114
652,"エクリプティク・イポスセスフィラ",6,"なりきり装備",114
653,"アンブラル・イポスセスフィラ",7,"なりきり装備",114
654,"スティジアン・イポスセスフィラ",5,"なりきり装備",114
655,"スターク・イポスセスフィラ",4,"なりきり装備",114
656,"シャドウ・イポスセスフィラ",3,"なりきり装備",114
657,"ブラック・イポスセスフィラ",2,"なりきり装備",114
658,"オブスキュア・イポスセスフィラ",1,"なりきり装備",114
659,"ニュー・アリゼー・コスチュームセット",3,"なりきり装備",95
660,"アイスハート・ローブ",1,"なりきり装備",109
661,"アイスハート・アームレット",2,"なりきり装備",109
662,"アイスハート・ボトム",3,"なりきり装備",109
663,"アイスハート・サイブーツ",4,"なりきり装備",109
664,"ラジエンス",1,"なりきり装備",107
665,"ウルティムム",2,"なりきり装備",107
666,"ヘヴンスナイト・シールド",3,"なりきり装備",107
667,"グレイクラウド",4,"なりきり装備",107
668,"ブラッディ・アンヌ",5,"なりきり装備",107
669,"スタンピード",6,"なりきり装備",107
670,"シャッタード・ハート",7,"なりきり装備",107
671,"ウィンター",8,"なりきり装備",107
672,"ホードベイン",9,"なりきり装備",107
673,"デストロイヤーズ・ステード",10,"なりきり装備",107
674,"ウィドウブレイカー",11,"なりきり装備",107
675,"イマジネーション",12,"なりきり装備",107
676,"ワーム・オブ・ザ・デル",13,"なりきり装備",107
677,"ブラックボゾム・グリムリーパー",1,"なりきり装備",104
678,"ブラックボゾム・ソウルリーパー",2,"なりきり装備",104
679,"ブラックボゾム・フェイトリーパー",3,"なりきり装備",104
680,"ブラックボゾム・ヴォイドリーパー",4,"なりきり装備",104
681,"ブラックボゾム・ブラッドリーパー",5,"なりきり装備",104
682,"ナイトシーカー",7,"なりきり装備",98
683,"ブラックボゾム・ハートリーパー",6,"なりきり装備",104
684,"メイドホワイトブリムEX",6,"おしゃれ装備",149
685,"メイドエプロンドレスEX",7,"おしゃれ装備",149
686,"メイドリストドレスEX",8,"おしゃれ装備",149
687,"メイドブルマEX",9,"おしゃれ装備",149
688,"メイドパンプスEX",10,"おしゃれ装備",149
689,"バトラーモノクルEX",1,"おしゃれ装備",149
690,"バトラージャケットEX",2,"おしゃれ装備",149
691,"バトラーグローブEX",3,"おしゃれ装備",149
692,"バトラースラックスEX",4,"おしゃれ装備",149
693,"バトラーゲイターEX",5,"おしゃれ装備",149
694,"イースタンサークレットEX",2,"おしゃれ装備",147
695,"イースタンジャケットEX",3,"おしゃれ装備",147
696,"イースタンアームレットEX",4,"おしゃれ装備",147
697,"イースタンボトムEX",5,"おしゃれ装備",147
698,"イースタンシューズEX",6,"おしゃれ装備",147
699,"東方姫君闘着",4,"おしゃれ装備",159
700,"東方姫君脚衣",5,"おしゃれ装備",159
701,"東方姫君布靴",6,"おしゃれ装備",159
702,"東方殿方闘着",1,"おしゃれ装備",159
703,"東方殿方脚衣",2,"おしゃれ装備",159
704,"東方殿方布靴",3,"おしゃれ装備",159
705,"風雅長羽織",1,"おしゃれ装備",145
706,"風雅袴",2,"おしゃれ装備",145
707,"東方貴人爵弁",1,"おしゃれ装備",160
708,"東方貴人玄端",2,"おしゃれ装備",160
709,"東方貴人腕飾",3,"おしゃれ装備",160
710,"東方貴人裳",4,"おしゃれ装備",160
711,"東方貴人履",5,"おしゃれ装備",160
712,"東方雅人帽",1,"おしゃれ装備",162
713,"東方雅人服",2,"おしゃれ装備",162
714,"東方雅人佩楯",3,"おしゃれ装備",162
715,"東方雅人靴",4,"おしゃれ装備",162
716,"東方麗人髪飾",5,"おしゃれ装備",162
717,"東方麗人服",6,"おしゃれ装備",162
718,"東方麗人袴下",7,"おしゃれ装備",162
719,"東方麗人靴",8,"おしゃれ装備",162
720,"ナタ殿方宿星",1,"おしゃれ装備",148
721,"ナタ殿方闘着",2,"おしゃれ装備",148
722,"ナタ殿方手袋",3,"おしゃれ装備",148
723,"ナタ殿方脚衣",4,"おしゃれ装備",148
724,"ナタ殿方二輪",5,"おしゃれ装備",148
725,"ナタ姫君宿星",6,"おしゃれ装備",148
726,"ナタ姫君闘着",7,"おしゃれ装備",148
727,"ナタ姫君手袋",8,"おしゃれ装備",148
728,"ナタ姫君脚衣",9,"おしゃれ装備",148
729,"ナタ姫君二輪",10,"おしゃれ装備",148
730,"エンジェルサークレット",1,"おしゃれ装備",146
731,"エンジェルウィングコート",2,"おしゃれ装備",146
732,"エンジェルチャプレット",3,"おしゃれ装備",146
733,"エンジェルスロップ",4,"おしゃれ装備",146
734,"エンジェルサイブーツ",5,"おしゃれ装備",146
735,"デモンホーン",6,"おしゃれ装備",146
736,"デモンウィングコート",7,"おしゃれ装備",146
737,"デモングローブ",8,"おしゃれ装備",146
738,"デモンスロップ",9,"おしゃれ装備",146
739,"デモンサイブーツ",10,"おしゃれ装備",146
740,"プリンスサークレット",1,"おしゃれ装備",150
741,"プリンスベスト",2,"おしゃれ装備",150
742,"プリンスグローブ",3,"おしゃれ装備",150
743,"プリンススロップ",4,"おしゃれ装備",150
744,"プリンスサイブーツ",5,"おしゃれ装備",150
745,"プリンセスティアラ",6,"おしゃれ装備",150
746,"プリンセスドレス",7,"おしゃれ装備",150
747,"プリンセスドレスグローブ",8,"おしゃれ装備",150
748,"プリンセスロングスカート",9,"おしゃれ装備",150
749,"プリンセスハイヒール",10,"おしゃれ装備",150
750,"東方女学生絹紐",4,"おしゃれ装備",165
751,"東方女学生袴",5,"おしゃれ装備",165
752,"東方女学生革靴",6,"おしゃれ装備",165
753,"東方書生帽",1,"おしゃれ装備",165
754,"東方書生袴",2,"おしゃれ装備",165
755,"東方書生草履",3,"おしゃれ装備",165
756,"門客帽",1,"おしゃれ装備",151
757,"門客闘着",2,"おしゃれ装備",151
758,"門客袖飾",3,"おしゃれ装備",151
759,"門客脚衣",4,"おしゃれ装備",151
760,"門客革靴",5,"おしゃれ装備",151
761,"辨天帽",6,"おしゃれ装備",151
762,"辨天服",7,"おしゃれ装備",151
763,"辨天手袋",8,"おしゃれ装備",151
764,"辨天袴下",9,"おしゃれ装備",151
765,"辨天靴",10,"おしゃれ装備",151
766,"東方武官帽",1,"おしゃれ装備",164
767,"東方武官服",2,"おしゃれ装備",164
768,"東方武官腕輪",3,"おしゃれ装備",164
769,"東方武官佩楯",4,"おしゃれ装備",164
770,"東方武官靴",5,"おしゃれ装備",164
771,"東方美姫帽",6,"おしゃれ装備",164
772,"東方美姫服",7,"おしゃれ装備",164
773,"東方美姫腕輪",8,"おしゃれ装備",164
774,"東方美姫袴下",9,"おしゃれ装備",164
775,"東方美姫靴",10,"おしゃれ装備",164
776,"メグ・ヤカ・サークレット",1,"おしゃれ装備",153
777,"メグ・ヤカ・ローブ",2,"おしゃれ装備",153
778,"メグ・ヤカ・トラウザー",3,"おしゃれ装備",153
779,"メグ・ヤカ・ブーツ",4,"おしゃれ装備",153
780,"孔雀帽",1,"おしゃれ装備",152
781,"孔雀玄端",2,"おしゃれ装備",152
782,"孔雀篭手",3,"おしゃれ装備",152
783,"孔雀裳",4,"おしゃれ装備",152
784,"孔雀靴",5,"おしゃれ装備",152
785,"ディアンドルハット",6,"おしゃれ装備",154
786,"ディアンドルボディス",7,"おしゃれ装備",154
787,"ディアンドルリストトーク",8,"おしゃれ装備",154
788,"ディアンドルロングスカート",9,"おしゃれ装備",154
789,"ディアンドルパンプス",10,"おしゃれ装備",154
790,"ベルクシュタイガーハット",1,"おしゃれ装備",154
791,"ベルクシュタイガージャケット",2,"おしゃれ装備",154
792,"ベルクシュタイガーハーフグローブ",3,"おしゃれ装備",154
793,"ベルクシュタイガーハーフパンツ",4,"おしゃれ装備",154
794,"ベルクシュタイガーブーツ",5,"おしゃれ装備",154
795,"カレッジブレザー:ネクタイ",1,"おしゃれ装備",155
796,"カレッジスラックス",2,"おしゃれ装備",155
797,"カレッジローファー:ショートソックス",3,"おしゃれ装備",155
798,"カレッジブレザー:ボウタイ",4,"おしゃれ装備",155
799,"カレッジスカート",5,"おしゃれ装備",155
800,"カレッジローファー:トールソックス",6,"おしゃれ装備",155
801,"東方粋人帽",1,"おしゃれ装備",166
802,"東方粋人服",2,"おしゃれ装備",166
803,"東方粋人腕飾",3,"おしゃれ装備",166
804,"東方粋人脚衣",4,"おしゃれ装備",166
805,"東方粋人靴",5,"おしゃれ装備",166
806,"東方美玉帽",6,"おしゃれ装備",166
807,"東方美玉服",7,"おしゃれ装備",166
808,"東方美玉腕飾",8,"おしゃれ装備",166
809,"東方美玉袴下",9,"おしゃれ装備",166
810,"東方美玉靴",10,"おしゃれ装備",166
811,"烈士鉢金",1,"おしゃれ装備",156
812,"烈士羽織",2,"おしゃれ装備",156
813,"烈士筒袴",3,"おしゃれ装備",156
814,"烈士草履",4,"おしゃれ装備",156
815,"ヒップストリート・キャップ",1,"おしゃれ装備",157
816,"ヒップストリート・トップス",2,"おしゃれ装備",157
817,"ヒップストリート・ハンドウェア",4,"おしゃれ装備",157
818,"ヒップストリート・カーゴパンツ",5,"おしゃれ装備",157
819,"ヒップストリート・ハイカットシューズ",6,"おしゃれ装備",157
820,"ヒップストリート・ジャケット",3,"おしゃれ装備",157
821,"ファーノーザン・ヘッドウェア",11,"おしゃれ装備",154
822,"ファーノーザン・チュニック",12,"おしゃれ装備",154
823,"ファーノーザン・フェルトグローブ",13,"おしゃれ装備",154
824,"ファーノーザン・ドレスボトム",14,"おしゃれ装備",154
825,"ファーノーザン・ブーツ",15,"おしゃれ装備",154
826,"エデュカント・キャップ",7,"おしゃれ装備",155
827,"エデュカント・ジャケット",8,"おしゃれ装備",155
828,"エデュカント・スラックス",9,"おしゃれ装備",155
829,"エデュカント・シューズ",10,"おしゃれ装備",155
830,"エデュカント・セーラートップス",11,"おしゃれ装備",155
831,"エデュカント・セーラースカート",12,"おしゃれ装備",155
832,"エデュカント・ローファー",13,"おしゃれ装備",155
833,"セイニャー・ベレー",11,"おしゃれ装備",150
834,"セイニャー・ジャーキン",12,"おしゃれ装備",150
835,"セイニャー・グローブ",13,"おしゃれ装備",150
836,"セイニャー・ブリーチ",14,"おしゃれ装備",150
837,"セイニャー・ロングブーツ",15,"おしゃれ装備",150
838,"マジテック・イヤーガード",1,"おしゃれ装備",158
839,"マジテック・ジャケット",2,"おしゃれ装備",158
840,"マジテック・フィンガーストール",3,"おしゃれ装備",158
841,"マジテック・ボトム",4,"おしゃれ装備",158
842,"マジテック・シューズ",5,"おしゃれ装備",158
843,"カーバンクル・エメラルドカチューシャ",4,"マスコット装備",143
844,"カーバンクル・エメラルドジャケット",5,"マスコット装備",143
845,"カーバンクル・エメラルドブーツ",6,"マスコット装備",143
846,"カーバンクル・トパーズカチューシャ",7,"マスコット装備",143
847,"カーバンクル・トパーズジャケット",8,"マスコット装備",143
848,"カーバンクル・トパーズブーツ",9,"マスコット装備",143
849,"カーバンクル・ルビーカチューシャ",10,"マスコット装備",143
850,"カーバンクル・ルビージャケット",11,"マスコット装備",143
851,"カーバンクル・ルビーブーツ",12,"マスコット装備",143
852,"ファットキャット・フード",1,"マスコット装備",144
853,"ファットキャット・ラウンジウェア",2,"マスコット装備",144
854,"ファットキャット・ラウンジハーフパンツ",3,"マスコット装備",144
855,"ファットキャット・スリッパ",4,"マスコット装備",144
856,"ファットキャット・ラウンジショートパンツ",5,"マスコット装備",144
857,"ウッドランドウォーデン・トップス",5,"おしゃれ装備",153
858,"ウッドランドウォーデン・フィンガーストール",6,"おしゃれ装備",153
859,"ウッドランドウォーデン・ブリーチ",7,"おしゃれ装備",153
860,"ウッドランドウォーデン・ロングブーツ",9,"おしゃれ装備",153
861,"ウッドランドウォーデン・スカート",8,"おしゃれ装備",153
862,"クリスタリウムプロディジー・トップス",4,"なりきり装備",95
863,"クリスタリウムプロディジー・フィンガレスグローブ",5,"なりきり装備",95
864,"クリスタリウムプロディジー・ホーズ",6,"なりきり装備",95
865,"クリスタリウムプロディジー・サイブーツ",7,"なりきり装備",95
866,"東方旅芸人面",1,"おしゃれ装備",167
867,"東方旅芸人胴着",2,"おしゃれ装備",167
868,"東方旅芸人脚衣",3,"おしゃれ装備",167
869,"東方旅芸人革靴",4,"おしゃれ装備",167
870,"スウィートドリームキャップ",7,"シーズナル装備（その4）",62
871,"スウィートドリームチュニック",8,"シーズナル装備（その4）",62
872,"スウィートドリームブーツ",9,"シーズナル装備（その4）",62
873,"鉄地兎形兜",1,"シーズナル装備（その4）",44
874,"鉄地黒漆塗兎形兜",2,"シーズナル装備（その4）",44
875,"鉄地銀箔押兎形兜",3,"シーズナル装備（その4）",44
876,"イースタンバトルスタッフEX",1,"おしゃれ装備",147
877,"レプリカ・ホワイトレイヴン",1,"おしゃれ装備",116
878,"グロッシー・ウィナーズクラウン",2,"シーズナル装備（その5）",74
879,"アーゼマイヤリング",2,"購入特典その他",89
880,"",1,"おしゃれ装備",163
881,"",2,"おしゃれ装備",163
882,"",3,"おしゃれ装備",163
883,"",4,"おしゃれ装備",163
884,"",5,"おしゃれ装備",163
885,"",6,"おしゃれ装備",163
886,"チョコボの筆",1,"購入特典その他",89
887,"ナイトデビル・ホーン",1,"シーズナル装備（その3）",43
888,"ナイトデビル・シャツ",2,"シーズナル装備（その3）",43
889,"ナイトデビル・フィンガレスグローブ",3,"シーズナル装備（その3）",43
890,"ナイトデビル・トラウザー",4,"シーズナル装備（その3）",43
891,"ナイトデビル・ブーツ",5,"シーズナル装備（その3）",43
892,"ダイナストクラウン",3,"アチーブメント報酬装備",78
893,"セネシャルプリンス・ヘッドセット",1,"シーズナル装備（その1）",117
894,"セネシャルプリンス・ジャケット",2,"シーズナル装備（その1）",117
895,"セネシャルプリンス・グローブ",3,"シーズナル装備（その1）",117
896,"セネシャルプリンス・トラウザー",4,"シーズナル装備（その1）",117
897,"セネシャルプリンス・ロングブーツ",5,"シーズナル装備（その1）",117
898,"アスレジャー・ニットキャップ",1,"おしゃれ装備",118
899,"アスレジャー・スーパークロップシャツ",2,"おしゃれ装備",118
900,"",0,"おしゃれ装備",0
901,"アスレジャー・スウェットパンツ",5,"おしゃれ装備",118
902,"アスレジャー・シューズ",6,"おしゃれ装備",118
903,"アスレジャー・スーパークロップニット",3,"おしゃれ装備",118
904,"ベルトレザー・ベレー",1,"おしゃれ装備",119
905,"ベルトレザー・ハーネストップス",2,"おしゃれ装備",119
906,"ベルトレザー・フィンガーストール",4,"おしゃれ装備",119
907,"ベルトレザー・トラウザー",5,"おしゃれ装備",119
908,"ベルトレザー・ブーツ",7,"おしゃれ装備",119
909,"ベルトレザー・オープンハーネストップス",3,"おしゃれ装備",119
910,"ベルトレザー・クロップドパンツ",6,"おしゃれ装備",119
911,"ベルトレザー・ローファー",8,"おしゃれ装備",119
912,"サイオンズアーク・ジャケット",3,"なりきり装備",121
913,"サイオンズアーク・ブレーサー",4,"なりきり装備",121
914,"サイオンズアーク・ハーフパンツ",5,"なりきり装備",121
915,"サイオンズアーク・ブーツ",6,"なりきり装備",121
916,"ゼロオーダー・シャポー",2,"なりきり装備",122
917,"ゼロオーダー・キュイラス",3,"なりきり装備",122
918,"ゼロオーダー・フランチャード",4,"なりきり装備",122
919,"ゼロオーダー・イヤリング",5,"なりきり装備",122
920,"リオニスキング・メイル",1,"おしゃれ装備",123
921,"リオニスキング・アームガード",2,"おしゃれ装備",123
922,"リオニスキング・ブレー",3,"おしゃれ装備",123
923,"リオニスキング・ブーツ",4,"おしゃれ装備",123
924,"ホルンクイーン・ブリオー",5,"おしゃれ装備",123
925,"アーゼマ・ピアス",6,"なりきり装備",125
926,"ホルンクイーン・タイツ",7,"おしゃれ装備",123
927,"ホルンクイーン・ブーツ",8,"おしゃれ装備",123
928,"サイオンズアーク・ケーン",2,"なりきり装備",121
929,"サイオンズアーク・ロッド",1,"なりきり装備",121
930,"ゼロオーダー・デスサイズ",1,"なりきり装備",122
931,"アーゼマ・リース",1,"なりきり装備",125
932,"アーゼマ・ドレス",2,"なりきり装備",125
933,"アーゼマ・ヴァンブレイス",3,"なりきり装備",125
934,"アーゼマ・タンガ",4,"なりきり装備",125
935,"アーゼマ・サイブーツ",5,"なりきり装備",125
936,"クリスタリウムリベリオン・トップス",8,"なりきり装備",95
937,"クリスタリウムリベリオン・リストトーク",9,"なりきり装備",95
938,"クリスタリウムリベリオン・ハーフタイツ",10,"なりきり装備",95
939,"クリスタリウムリベリオン・サイブーツ",11,"なりきり装備",95
