key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
1609,5261,90,0,61413,37," 野菜のための雑草除草",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1610,5262,90,0,61413,37," ウィヴルの恵みは香ばしい",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1611,5263,90,0,61413,37," 試料も野菜も新鮮一番",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1612,5264,90,0,61413,37," 発酵肥料でホカホカ土に",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1613,5265,90,0,61413,37," 余さず使おうナジュールを",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1614,5266,90,0,61413,37," 農具も身体も労わり大事",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1615,5267,90,0,61413,37," 土壌改善、継続中",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1616,5268,90,0,61413,37," 畑の木鳥に愛を",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1617,5269,90,0,61413,37," 極まりし虫よけ対策",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1618,5270,90,0,61413,37," 痛みにキクージャ、患部に貼るんじゃ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1619,5271,90,0,61413,37," グングン成長、促進剤",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1620,5272,90,0,61413,37," 地産地消の天然洗剤",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1621,5273,90,0,61413,37," 貸し出し派遣、ブランチベアラー",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1622,5274,90,0,61413,37," アンギル、エーテル、調査する",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1623,5275,90,0,61413,37," 農園野菜はいかがです？",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1624,5276,90,0,61413,37," 畑を守る武具のお手入れ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1625,5277,90,0,61413,37," 改良、改臭、極まりし煙玉",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1626,5278,90,0,61413,37," 警備の「もしも」に常備薬",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1627,5279,90,0,61413,37," 香りで彩る安らぎの森",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1628,5280,90,0,61413,37," その甘酸っぱさ、友好の味",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1629,5281,90,0,61413,37," 野菜の悩みに活力入魂",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1630,5282,90,0,61413,37," 上質堆肥とブランチベアラー",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1631,5283,90,0,61413,37," 貯蔵の要は乾燥剤",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1632,5284,90,0,61413,37," 農地を照らせ呪光灯",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1633,5285,90,0,61413,37," 地平の向こうとお野菜交流",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1634,5286,90,0,61413,37," 野菜スープをより良い味に",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1635,5287,90,0,61413,37," 届け僕らの農園野菜",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1636,5288,90,0,61413,37," 名物飲料、推進中！",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1637,5193,90,0,61419,38," 新事業！ トラル旅行公司",3553,3548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1638,5194,90,0,61419,38," 来訪！ 最初の観光客",3549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1639,5195,90,0,61419,38," 拓け！ 上流域観光の道",3550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1640,5196,90,0,61419,38," 急募！ 旅行公司の新たな仲間",3551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1641,5197,90,0,61419,38," 国賓！？ 外つ国からのお客様",3554,3552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1642,5198,90,0,61419,38," 夢追え！ トラル旅行公司",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1643,5199,90,0,61413,39," 宣伝したいんです、旅行公司を！",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1644,5200,90,0,61413,39," お土産品ですよ、ハヌハヌ族の！",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1645,5201,90,0,61413,39," 駆除したいんです、移動植物を！",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1646,5202,90,0,61413,39," 馴染めているでしょうか、観光業に！",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1647,5203,90,0,61413,39," 虫予防をしたいんです、アルパカの！",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1648,5204,90,0,61413,39," 大荷物です、人が運ぶしかないような！",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1649,5205,90,0,61413,39," 慣れるまで頑張るんです、案内修行を！",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1650,5206,90,0,61413,39," 回収したいんです、大事なものを！",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1651,5207,90,0,61413,39," 気になるんです、お客様の様子が！",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1652,5208,90,0,61413,39," 調査したいんです、地域の魅力を！",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1653,5209,90,0,61413,39," ご参加ください、農業体験に！",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1654,5210,90,0,61413,39," 見て学びましょう、特別顧問の戦いを！",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1655,5211,90,0,61413,39," 調達しましょう、香り高い花蜜を！",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1656,5212,90,0,61413,39," 作りたいんです、端材から！",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1657,5213,90,0,61413,39," 守ってください、街道の安全を！",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1658,5214,90,0,61413,39," 体験してください、新しい観光案内を！",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1659,5215,90,0,61413,39," お好きですか、プヌティーは？",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1660,5216,90,0,61413,39," 守ってください、観光資源を！",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1661,5217,90,0,61413,39," 特製の餌を、空飛ぶプヌティーに！",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1662,5218,90,0,61413,39," うまくできるでしょうか、餌やり体験は！",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1663,5219,90,0,61413,39," 捕まえてください、アルパカの子どもを！",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1664,5220,90,0,61413,39," 用立てたいのです、美味しい鳥肉を！",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1665,5221,90,0,61413,39," 相談に乗りたいんです、お仲間たちの！",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1666,5222,90,0,61413,39," 仕入れたいんです、貴重な品を！",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1667,5223,90,0,61413,39," 届けたいんです、空腹へと！",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1668,5224,90,0,61413,39," 手伝いましょう、倒れる前に！",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1669,5225,90,0,61413,39," 足りないんですよ、スパイスが！",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1670,5226,90,0,61413,39," 水遊びをさせたいんです、アルパカに！",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1671,1217,43,0,61419,40,"荒野に逆巻く騒擾",425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1672,1218,43,0,61419,40,"灰燼を成す者",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1673,1219,46,0,61419,40,"孤独なる復讐",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1674,1220,48,0,61419,40,"反逆の焔",426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1675,1221,48,0,61419,40,"至強への道",427,428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1676,1222,43,0,61413,41,"吉凶を占うための収集",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1677,1223,43,0,61413,41,"ザハラク戦陣斥候の誅滅",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1678,1224,43,0,61413,41,"清澄な薬液の収集",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1679,1225,43,0,61413,41,"巨大亀ラコビの誅滅",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1680,1226,43,0,61413,41,"恥知らずな罠の爆砕",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1681,1227,43,0,61413,41,"邪なる篝火の鎮滅",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1682,1228,43,0,61413,41,"焼かれし者どもの浄化",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1683,1229,43,0,61413,41,"囚われしミコッテ族の解放",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1684,1230,43,0,61413,41,"奪われし誇りの奪還",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1685,1231,43,0,61413,41,"聖火台の滅却",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1686,1232,46,0,61413,41,"邪なる祭器の強奪",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1687,1233,46,0,61413,41,"炎牙衆雑兵の誅滅",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1688,1234,46,0,61413,41,"聖火に焼かれし武具の強奪",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1689,1235,46,0,61413,41,"焔神の聖火の鎮滅",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1690,1236,46,0,61413,41,"無知蒙昧なる輩の駆逐",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1691,1237,46,0,61413,41,"騎竜育成のためなる収集",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1692,1238,46,0,61413,41,"敗北者に与えし屈辱",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1693,1239,46,0,61413,41,"囚われし民草の解放",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1694,1240,46,0,61413,41,"奪われしクリスタルの奪還",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1695,1241,46,0,61413,41,"燃え盛る聖火台の滅却",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1696,1242,48,0,61413,41,"炎牙衆精鋭の誅滅",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1697,1243,48,0,61413,41,"高位祈祷師の誅滅",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1698,1244,48,0,61413,41,"焼かれし武具の収奪",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1699,1245,48,0,61413,41,"炎牙の首飾りの収奪",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1700,1246,48,0,61413,41,"ザハラク武具蔵の爆砕",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1701,1247,48,0,61413,41,"焔神像の滅却",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1702,1248,48,0,61413,41,"屈辱の塗付と鼓舞",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1703,1249,48,0,61413,41,"残されし虜囚の解放",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1704,1250,48,0,61413,41,"軟弱なる新兵への屈辱",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1705,1251,48,0,61413,41,"焔神イフリートの聖火台の滅却",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1706,1252,42,0,61419,42,"仮宿を訪ねて",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1707,1253,42,0,61419,42,"とある博物学者の苦悩",429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1708,1254,45,0,61419,42,"「御子ちゃま」奪取計画",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1709,1255,48,0,61419,42,"悪い子シルフの意趣返し",430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1710,1256,48,0,61419,42,"奇跡の目撃者",431,432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1711,1257,42,0,61413,43,"ステキな贈り物",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1712,1258,42,0,61413,43,"くさ～いイタズラ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1713,1259,42,0,61413,43,"大事なカボチャ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1714,1260,42,0,61413,43,"オオグチソウの恐怖",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1715,1261,42,0,61413,43,"頼もしいオトモダチ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1716,1262,42,0,61413,43,"不思議なおまぢない",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1717,1263,42,0,61413,43,"テイコクを追い出せ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1718,1264,42,0,61413,43,"ヒミツヘイキを破壊しろ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1719,1265,42,0,61413,43,"怪しいヤツら",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1720,1266,42,0,61413,43,"ラークスコールの森を守れ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1721,1267,45,0,61413,43,"森の見張りをやっつけろ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1722,1268,45,0,61413,43,"夢見る隠し味",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1723,1269,45,0,61413,43,"毒キノコに冷水を",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1724,1270,45,0,61413,43,"ミルクルートはほどほどに",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1725,1271,45,0,61413,43,"奥の手はクシャミ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1726,1272,45,0,61413,43,"雷はキノコを育てる",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1727,1273,45,0,61413,43,"ムーンスポアの雫",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1728,1274,45,0,61413,43,"宝箱に気をつけて",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729,1275,45,0,61413,43,"危険なカボチャ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1730,1276,45,0,61413,43,"強敵！ 毒キノコ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1731,1277,48,0,61413,43,"とれたて新鮮ミルクルート",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1732,1278,48,0,61413,43,"甘くベトベトな罠",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1733,1279,48,0,61413,43,"かわいそうなセンチネル",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1734,1280,48,0,61413,43,"あらぬ噂と悪だくみ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1735,1281,48,0,61413,43,"ミルクミストにご用心",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1736,1282,48,0,61413,43,"キレイな森をとりもどせ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1737,1283,48,0,61413,43,"大事なゆりかご",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1738,1284,48,0,61413,43,"森の暴れん坊",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1739,1285,48,0,61413,43,"悪だくみを笑いとばせ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1740,1286,48,0,61413,43,"最凶！ 毒キノコ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1741,1320,41,0,61419,44,"人造硝石強奪犯を追え",516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1742,1321,41,0,61419,44,"採掘地の懲りない面々",517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1743,1322,44,0,61419,44,"ゾ・ガの野望を挫け",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1744,1323,48,0,61419,44,"鉱山に咲く花",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1745,1324,48,0,61419,44,"クズテツどもの挽歌",518,519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1746,1325,41,0,61413,45,"腹が減っても仕事はしない",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1747,1326,41,0,61413,45,"働かざる者、だが食うべし",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1748,1327,41,0,61413,45,"爆弾魔はご立腹",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1749,1328,41,0,61413,45,"足は引っぱるもの",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1750,1329,41,0,61413,45,"ついメラメラしてやった",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1751,1332,41,0,61413,45,"楽をしてでも、奪いとる",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1752,1333,41,0,61413,45,"うちの爆弾知りませんか？",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1753,1330,41,0,61413,45,"ボムまっしぐら",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1754,1331,41,0,61413,45,"爆発させれば、片はつく",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1755,1334,41,0,61413,45,"都合が悪けりゃ吹き飛ばせ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756,1335,44,0,61413,45,"その場しのぎのかんしゃく玉",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1757,1337,44,0,61413,45,"働かぬ決意の篝火",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1758,1338,44,0,61413,45,"腹いせにオーバーヒート",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1759,1340,44,0,61413,45,"奇岩には爆弾を",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760,1341,44,0,61413,45,"飛んで火に入る燃えるボム",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1761,1342,44,0,61413,45,"潜入、錬金工房",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1762,1343,44,0,61413,45,"ヒトの威を借るコボルド",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1763,1336,44,0,61413,45,"煩わせ！ 第59洞穴団",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1764,1339,44,0,61413,45,"新造錬金釜の熱暴走",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1765,1344,44,0,61413,45,"危険な届け物",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1766,1365,48,0,61413,45,"みんなのものはワガハイのもの",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1767,1367,48,0,61413,45,"ボムちゃんの好きなもの",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1768,1371,48,0,61413,45,"爆弾魔の欲しいもの",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1769,1366,48,0,61413,45,"炸裂、ドブラン！",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770,1368,48,0,61413,45,"培養炉にサヨナラ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1771,1369,48,0,61413,45,"黄金のご馳走",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1772,1370,48,0,61413,45,"最新型には新兵器で",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1773,1364,48,0,61413,45,"嫌がらせ！ 第59洞穴団",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1774,1372,48,0,61413,45,"潰せ！ 第59洞穴団",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1775,1373,48,0,61413,45,"爆襲の底辺者",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1776,1374,44,0,61419,46,"深海より来たりしもの",520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777,1375,44,0,61419,46,"まほろばの血族",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1778,1376,46,0,61419,46,"海魔の名は潮騒に乗って",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1779,1377,48,0,61419,46,"わだつみに父は誓う",521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1780,1378,48,0,61419,46,"憎しみの潮流を越えて",522,523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1781,1380,44,0,61413,47,"旗幟は燃ゆ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1782,1382,44,0,61413,47,"海幸の妙薬",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1783,1385,44,0,61413,47,"孤島の潮干狩",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1784,1381,44,0,61413,47,"防波壁の攻防",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1785,1384,44,0,61413,47,"月影島に棲まうもの",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1786,1387,44,0,61413,47,"商船の置き土産",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1787,1388,44,0,61413,47,"珊瑚の銛の暗躍",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1788,1379,44,0,61413,47,"魔鮫の戦頭",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
