key,0,1,2,3,4,5,6,7,8,9,10,11
33.2,"ワイルドファイア",2,"ワイルドファイア","デトネーター",0,,"",0,,"",-1,False
34.0,"ヘヴィスラッシュ",4,,"レッドデリリアム",4,,"カマパンス",4,,"トアクリーバー",-1,False
34.1,"サイフォンストライク",4,,"レッドデリリアム",4,,"カマパンス",4,,"トアクリーバー",-1,False
34.2,"ソウルイーター",4,,"レッドデリリアム",4,,"カマパンス",4,,"トアクリーバー",-1,False
34.3,"クワイタス",2,"インペイルメント実行可","インペイルメント",0,,"",0,,"",-1,False
34.4,"ソルトアース",2,"ソルトアース","ソルト・アンド・ダーク",0,,"",0,,"",-1,False
34.5,"シャドウブリンガー",2,"ダークアーツ","シャドウブリンガー",0,,"",0,,"",-1,False
34.6,"イーブンタイド",2,"ディセスティーム実行可","ディセスティーム",0,,"",0,,"",-1,False
35.0,"ダブルキャスト",4,,"フォールマレフィク",4,,"アスペクト・ベネフィク",4,,"グラビラ",-1,False
35.1,"マイナーアルカナ",2,"クラウンレディ","クラウンレディ",2,"クラウンロード","クラウンロード",0,,"",-1,False
35.2,"マクロコスモス",12,"マクロコスモス","ミクロコスモス",0,,"",0,,"",-1,False
35.3,"エピサイクル",2,"レトログレード実行可","レトログレード",0,,"",0,,"",-1,False
35.4,"星河一天",2,"オラクル実行可","オラクル",0,,"",0,,"",-1,False
36.0,"雪風",2,"回天","氷雪",0,,"",0,,"",-1,False
36.1,"月光",2,"回天","満月",0,,"",0,,"",-1,False
36.2,"花車",2,"回天","桜花",0,,"",0,,"",-1,False
36.3,"奥義波切",4,,"返し波切",0,,"",0,,"",-1,False
36.4,"明鏡止水",2,"天道雪月花実行可","天道雪月花",4,,"天道返し雪月花",0,,"",-1,False
36.5,"必殺剣・地天",2,"残心実行可","残心",0,,"",0,,"",-1,False
36.6,"",0,,"",0,,"",0,,"",-1,False
37.0,"ジョルガ",2,"連続魔","ノーブルインパクト",0,,"",0,,"",-1,False
37.1,"エンリポスト",10,,"エンツヴェルクハウ",10,,"エンルドゥブルマン",10,,"スコーチ",-1,False
37.2,"エンボルデン",2,"プリフルジェンス実行可","プリフルジェンス",0,,"",0,,"",-1,False
37.3,"フォルテ",2,"ブライヤー・クロゼ実行可","ブライヤー・クロゼ",0,,"",0,,"",-1,False
37.4,"",0,,"",0,,"",0,,"",-1,False
38.0,"ビートファング",8,,"サベッジクロウ",8,,"ウィケッドタロン",0,,"",-1,False
38.1,"キーンエッジ",2,"ソイル","バーストストライク",0,,"",0,,"",-1,False
38.2,"ブルータルシェル",2,"ソイル","バーストストライク",0,,"",0,,"",-1,False
38.3,"ソリッドバレル",2,"ソイル","バーストストライク",0,,"",0,,"",-1,False
38.4,"コンティニュエーション",1,,"",0,,"",0,,"",-1,False
38.5,"連続剣",2,"連続剣","フィニッシュトリガー",0,,"",0,,"",-1,False
38.6,"",0,,"",0,,"",0,,"",-1,False
39.0,"カスケード",4,,"リバースカスケード",4,,"剣の舞い",4,,"暁の舞い",-1,False
39.1,"ファウンテン",4,,"ファウンテンフォール",4,,"剣の舞い",4,,"暁の舞い",-1,False
39.2,"刃の舞い",2,"刃の舞い","刃の舞い【終】",0,,"",0,,"",-1,False
39.3,"",0,,"",0,,"",0,,"",-1,False
40.0,"スライス",2,"エクスギロティン実行可","エクスギロティン",4,,"ヴォイドリーパー",4,,"クロスリーパー",-1,False
40.1,"ワクシングスライス",2,"エクスギロティン実行可","エクスギロティン",4,,"ヴォイドリーパー",4,,"クロスリーパー",-1,False
40.2,"インファナルスライス",2,"エクスギロティン実行可","エクスギロティン",4,,"ヴォイドリーパー",4,,"クロスリーパー",-1,False
40.3,"シーフスウェーズ",2,"レムール","レムールサイズ",0,,"",0,,"",-1,False
40.4,"デスワラント",2,"デスワラント","フェイトシール",0,,"",0,,"",-1,False
40.5,"ヘルズイングレス",2,"リターン実行可","リターン",0,,"",0,,"",-1,False
40.6,"レムール・テネブレー",2,"レムール","コムニオ",2,"ペルフェクティオ実行可","ペルフェクティオ",0,,"",-1,False
40.7,"",0,,"",0,,"",0,,"",-1,False
41.0,"ドシスIII",2,"エウクラシア","エウクラシア・ドシスIII",0,,"",0,,"",-1,False
41.1,"トキシコン",2,"アダースティング","トキシコンII",0,,"",0,,"",-1,False
41.2,"メソテース",2,"メソテース","メソテース",0,,"",0,,"",-1,False
41.3,"フレグマIII",10,,"プシュケー",0,,"",0,,"",-1,False
42.0,"壱の牙【咬創】",1,,"",0,,"",0,,"",-1,False
42.1,"壱の牙【切創】",1,,"",0,,"",0,,"",-1,False
42.2,"弐の牙【猛襲】",1,,"",0,,"",0,,"",-1,False
42.3,"弐の牙【疾速】",1,,"",0,,"",0,,"",-1,False
42.4,"参の牙【咬撃】",1,,"",0,,"",0,,"",-1,False
42.5,"参の牙【噛砕】",1,,"",0,,"",0,,"",-1,False
42.6,"壱の蛇【血宴】",8,,"弐の蛇【血宴】",2,"祖霊降ろし","祖霊の大蛇牙",0,,"",-1,False
42.7,"追の牙",1,,"",0,,"",0,,"",-1,False
42.8,"蛇鱗術",2,"蛇鱗","蛇鱗撃",0,,"",0,,"",-1,False
43.0,"レッドファイア",1,,"",0,,"",0,,"",-1,False
43.1,"ホワイトホーリー",2,"サブトラクティブパレット","ブラックコメット",0,,"",0,,"",-1,False
43.2,"ピクトアニマル",1,,"",0,,"",0,,"",-1,False
43.3,"イマジンアニマル",1,,"",0,,"",0,,"",-1,False
43.4,"テンペラコート",2,"テンペラコート","テンペラグラッサ",0,,"",0,,"",-1,False
43.5,"サブトラクティブパレット",2,"サブトラクティブパレット","サブトラクティブパレット解除",0,,"",0,,"",-1,False
43.6,"ウォール・オブ・ファット",2,"スタープリズム実行可","スタープリズム",0,,"",0,,"",-1,False
43.7,"モーグリストリーム",2,"マディーンシンボル","マディーンレトリビューション",0,,"",0,,"",-1,False
