key,0,1,2,3,4,5,6,7,8,9
428,"鉄山靠マスタリー",5241,False,20,21,54,67564,0,21,0
429,"空鳴拳マスタリー",5242,False,20,21,74,0,0,21,0
430,"壊神衝マスタリー",5243,False,20,21,82,0,0,21,0
431,"抜重歩法効果アップ",5244,False,20,21,84,0,3,21,0
432,"桃園結義効果アップ",5245,False,20,21,88,0,0,21,0
433,"踏鳴効果アップ",5246,False,20,21,60,67567,0,21,0
434,"ジャンプ効果アップ",5294,False,22,23,54,67228,0,23,0
435,"クルザントーメント効果アップ",5290,False,22,23,82,0,0,23,0
436,"スパインダイブ効果アップ",5291,False,0,0,0,0,2,0,0
437,"ランスマスタリーII",5288,False,22,23,86,0,0,23,0
438,"ライフサージ効果アップ",5277,False,22,23,88,0,2,23,0
439,"集気法III",5417,False,30,92,84,0,0,92,0
440,"命水効果アップ",5418,False,30,92,88,0,0,92,0
441,"雷遁の術効果アップ",5419,False,30,92,90,0,0,92,0
442,"燕返し効果アップ",6155,False,0,0,0,0,0,0,0
443,"明鏡止水効果アップ",6156,False,34,111,76,0,2,111,0
444,"クイックノックマスタリー",5316,False,23,24,82,0,0,24,0
445,"ブラッドレッター効果アップ",5317,False,23,24,84,0,3,24,0
446,"エイペックスアロー効果アップ",5318,False,23,24,86,0,0,24,0
447,"トルバドゥール効果アップ",5319,False,23,24,88,0,-300,24,0
448,"戦歌効果アップ",5320,False,23,24,90,0,0,24,0
449,"スプレッドショットマスタリー",6017,False,31,96,82,0,0,96,0
450,"整備効果アップ",6018,False,31,96,84,0,2,96,0
451,"クイーンズ・ガンビット",6019,False,31,96,86,0,0,96,0
452,"タクティシャン効果アップ",6020,False,31,96,88,0,-300,96,0
453,"テクニカルフィニッシュ効果アップ",6357,False,38,150,82,0,0,150,0
454,"エスプリ効果アップ",6358,False,38,150,84,0,0,150,0
455,"フラリッシュ効果アップ",6359,False,38,150,86,0,0,150,0
456,"守りのサンバ効果アップ",6360,False,38,150,88,0,-300,150,0
457,"攻めのタンゴ効果アップ",6361,False,38,150,90,0,0,150,0
458,"極性マスタリーII",5366,False,7,55,20,0,0,55,0
459,"極性マスタリーIII",5367,False,7,55,35,0,0,55,0
460,"エノキアン",5368,False,25,26,56,67217,0,26,0
461,"ファウル効果アップ",5369,False,25,26,80,0,0,26,0
462,"極性マスタリーIV",5370,False,25,26,82,0,0,26,0
463,"マナフォント効果アップ",5371,False,25,26,84,0,-200,26,0
464,"激成魔効果アップII",5372,False,0,0,0,0,2,0,0
465,"極性マスタリーV",5373,False,25,26,90,0,0,26,0
466,"エーテルチャージ効果アップ",5396,False,26,69,15,66639,0,69,0
467,"エーテルチャージ効果アップII",5397,False,26,69,22,0,0,69,0
468,"サモン・ルビーマスタリー",5682,False,27,28,30,66627,0,28,0
469,"サモン・トパーズマスタリー",5683,False,27,28,35,66628,0,28,0
470,"サモン・エメラルドマスタリー",5684,False,27,28,45,66631,0,28,0
471,"エンキンドル",5685,False,27,28,50,66632,0,28,0
472,"",0,False,0,0,0,0,0,0,0
473,"ルインマスタリーII",5687,False,27,28,54,67638,0,28,0
474,"エーテルチャージマスタリー",5690,False,27,28,58,67640,0,28,0
475,"エナジーサイフォン効果アップ",5691,False,27,28,62,0,0,28,0
476,"ルインマスタリーIII",5688,False,27,28,72,0,0,28,0
477,"アウトバーストマスタリー",5692,False,27,28,74,0,0,28,0
478,"アウトバーストマスタリーII",5693,False,27,28,82,0,0,28,0
479,"ルインマスタリーIV",5689,False,27,28,84,0,0,28,0
480,"守りの光効果アップ",5694,False,27,28,88,0,2,28,0
481,"エンキンドルII",5695,False,27,28,90,0,0,28,0
482,"魔法剣効果アップ",6208,False,35,112,68,0,0,112,0
483,"赤魔法マスタリーII",6209,False,35,112,82,0,0,112,0
484,"赤魔法マスタリーIII",6210,False,35,112,84,0,0,112,0
485,"アクセラレーション効果アップ",6211,False,35,112,88,0,2,112,0
486,"マナフィケーション効果アップII",6212,False,0,0,0,0,0,0,0
487,"グレアマスタリー",5343,False,24,25,82,0,0,25,0
488,"ホーリーマスタリー",5344,False,24,25,82,0,0,25,0
489,"回復アクション効果アップ",6826,False,24,25,85,0,0,25,0
490,"ディヴァインベニゾン効果アップ",5345,False,24,25,88,0,2,25,0
491,"炎法マスタリーIV",5704,False,28,29,82,0,0,29,0
492,"破陣法マスタリー",5705,False,28,29,82,0,0,29,0
493,"回復アクション効果アップ",6826,False,28,29,85,0,0,29,0
494,"展開戦術効果アップ",5706,False,28,29,88,0,-300,29,0
495,"ドロー効果アップ",6115,False,0,0,0,0,0,0,0
496,"ドロー効果アップII",6116,False,0,0,0,0,0,0,0
497,"マレフィクマスタリーIV",6117,False,33,99,82,0,0,99,0
498,"グラビデマスタリー",6118,False,33,99,82,0,0,99,0
499,"回復アクション効果アップ",6826,False,33,99,85,0,0,99,0
500,"星天交差効果アップ",6119,False,33,99,88,0,2,99,0
501,"宙泉釣り",5487,False,18,19,89,0,0,19,0
502,"サモン・バハムート効果アップ",5696,False,27,28,80,0,0,28,0
503,"エレメントマスタリー",5697,False,27,28,86,0,0,28,0
504,"アクション威力アップ",6801,False,19,20,84,0,0,20,0
505,"アクション威力アップ",6801,False,21,22,84,0,0,22,0
506,"アクション威力アップ",6801,False,32,98,84,0,0,98,0
507,"アクション威力アップ",6801,False,37,149,84,0,0,149,0
508,"ランスマスタリーIII",5292,False,22,23,90,0,0,23,0
509,"エノキアン効果アップIII",5374,False,25,26,86,0,17,26,0
510,"ピュシスマスタリー",6459,False,40,181,60,0,0,181,0
511,"影身具現効果アップ",6065,False,32,98,88,0,0,98,0
512,"爆裂脚マスタリー",5248,False,20,21,86,0,0,21,0
513,"闘魂旋風脚マスタリー",5247,False,20,21,90,0,0,21,0
514,"意気衝天効果アップ",6157,False,34,111,90,0,0,111,0
515,"終撃皆伝",5420,False,30,92,56,67222,0,92,0
516,"アクション威力アップ",6801,False,30,92,74,0,0,92,0
517,"アクション威力アップ",6801,False,31,96,84,0,0,96,0
518,"アクション威力アップ",6801,False,20,21,84,0,0,21,0
519,"風雅皆伝",6158,False,34,111,86,0,0,111,0
520,"アクション威力アップ",6801,False,34,111,66,0,0,111,0
521,"アクション威力アップII",6802,False,34,111,84,0,0,111,0
522,"アクション威力アップII",6802,False,30,92,84,0,0,92,0
523,"アクション威力アップII",6802,False,39,180,84,0,0,180,0
524,"牙の技効果アップ",6501,False,41,196,55,0,0,196,0
525,"大牙の技効果アップ",6502,False,41,196,60,0,0,196,0
526,"蛇の技効果アップ",6503,False,41,196,75,0,0,196,0
527,"大蛇の技効果アップ",6504,False,41,196,80,0,0,196,0
528,"飛蛇の魂",6505,False,41,196,82,0,0,196,0
529,"蛇行効果アップ",6506,False,41,196,84,0,3,196,0
530,"飛蛇の魂効果アップ",6507,False,41,196,88,0,0,196,0
531,"祖霊の魂",6508,False,41,196,90,0,0,196,0
532,"飛蛇の尾効果アップ",6510,False,41,196,92,0,0,196,0
533,"祖霊の魂効果アップ",6511,False,41,196,96,0,0,196,0
534,"祖霊の牙マスタリー",6509,False,41,196,100,0,0,196,0
535,"",0,False,0,0,0,0,0,0,0
536,"",0,False,0,0,0,0,0,0,0
537,"パレットゲージ",6551,False,42,197,60,0,0,197,0
538,"絵画魔法効果アップ",6552,False,42,197,80,0,0,197,0
539,"スマッジ効果アップ",6553,False,42,197,84,0,0,197,0
540,"ピクト効果アップII",6554,False,42,197,86,0,2,197,0
541,"テンペラ効果アップ",6555,False,42,197,88,0,0,197,0
542,"サブトラクト効果アップ",6556,False,42,197,90,0,0,197,0
543,"ピクト効果アップIII",6560,False,42,197,92,0,0,197,0
544,"ピクト効果アップV",6561,False,42,197,100,0,0,197,0
545,"ピクト効果アップIV",6559,False,42,197,96,0,3,197,0
546,"ピクト効果アップ",6558,False,42,197,82,0,0,197,0
547,"",0,False,0,0,0,0,0,0,0
548,"精密作業マスタリー",6951,False,8,9,94,0,0,9,0
549,"精密作業マスタリー",6952,False,9,10,94,0,0,10,0
550,"精密作業マスタリー",6953,False,10,11,94,0,0,11,0
551,"精密作業マスタリー",6954,False,11,12,94,0,0,12,0
552,"精密作業マスタリー",6955,False,12,13,94,0,0,13,0
553,"精密作業マスタリー",6956,False,13,14,94,0,0,14,0
554,"精密作業マスタリー",6957,False,14,15,94,0,0,15,0
555,"精密作業マスタリー",6958,False,15,16,94,0,0,16,0
556,"匠の好機",6975,False,8,9,96,0,0,9,0
557,"匠の好機",6975,False,9,10,96,0,0,10,0
558,"匠の好機",6975,False,10,11,96,0,0,11,0
559,"匠の好機",6975,False,11,12,96,0,0,12,0
560,"匠の好機",6975,False,12,13,96,0,0,13,0
561,"匠の好機",6975,False,13,14,96,0,0,14,0
562,"匠の好機",6975,False,14,15,96,0,0,15,0
563,"匠の好機",6975,False,15,16,96,0,0,16,0
564,"センチネルマスタリー",5202,False,19,20,92,0,0,20,0
565,"レクイエスカットマスタリー",5223,False,19,20,96,0,0,20,0
566,"ブレード・オブ・ヴァラー効果アップ",5224,False,19,20,100,0,0,20,0
567,"ヴェンジェンスマスタリー",5271,False,21,22,92,0,0,22,0
568,"原初の解放効果アップ",5272,False,21,22,96,0,0,22,0
569,"プライマルレンド効果アップ",5273,False,21,22,100,0,0,22,0
570,"ブラッドウェポンマスタリー",6053,False,32,98,68,0,0,98,0
571,"シャドウウォールマスタリー",6068,False,32,98,92,0,0,98,0
572,"ブラッドデリリアム効果アップ",6069,False,32,98,96,0,0,98,0
573,"影身具現効果アップIII",6070,False,32,98,100,0,0,98,0
574,"ネビュラマスタリー",6308,False,37,149,92,0,0,149,0
575,"コンティニュエーション効果アップII",6309,False,37,149,96,0,0,149,0
576,"ブラッドソイル効果アップ",6310,False,37,149,100,0,0,149,0
577,"象形拳",5249,False,20,21,92,0,0,21,0
578,"疾風の極意効果アップ",5526,False,20,21,96,0,0,21,0
579,"紅蓮の極意効果アップ",5527,False,20,21,100,0,0,21,0
580,"ウィンググライド効果アップ",5295,False,22,23,84,0,2,23,0
581,"ドラゴンダイブ効果アップ",5296,False,22,23,92,0,0,23,0
582,"ランスマスタリーIV",5293,False,22,23,96,0,0,23,0
583,"スターダイバー効果アップ",5298,False,22,23,100,0,0,23,0
584,"攻撃速度アップ",5421,False,30,92,45,0,0,92,0
585,"ぶんどる皆伝",5422,False,30,92,66,0,0,92,0
586,"だまし討ち皆伝",5423,False,30,92,92,0,0,92,0
587,"毒盛の術効果アップ",5424,False,30,92,96,0,0,92,0
588,"天地人効果アップ",5726,False,30,92,100,0,0,92,0
589,"心眼皆伝",6159,False,34,111,82,0,0,111,0
590,"刃風皆伝",6160,False,34,111,92,0,0,111,0
591,"必殺剣効果アップ",6161,False,34,111,94,0,-600,111,0
592,"意気衝天効果アップII",6162,False,34,111,96,0,0,111,0
593,"明鏡止水効果アップII",6163,False,34,111,100,0,0,111,0
594,"レムールシュラウド効果アップ",6411,False,39,180,92,0,0,180,0
595,"",0,False,0,0,0,0,0,0,0
596,"グラトニー効果アップ",6413,False,39,180,96,0,0,180,0
597,"プレンティフルハーベスト効果アップ",6414,False,39,180,100,0,0,180,0
598,"ワイドボレーマスタリー",5322,False,23,24,72,0,0,24,0
599,"ブラッドレッターマスタリー",5323,False,23,24,92,0,0,24,0
600,"乱れ撃ち効果アップ",5301,False,23,24,96,0,0,24,0
601,"トルバドゥール効果アップII",5324,False,23,24,98,0,0,24,0
602,"光神のフィナーレ効果アップ",5601,False,23,24,100,0,0,24,0
603,"ヒートブラストマスタリー",6021,False,31,96,68,0,0,96,0
604,"チャージアクションマスタリー",6022,False,31,96,92,0,0,96,0
605,"マルチウェポン効果アップ",6023,False,31,96,94,0,2,96,0
606,"マルチウェポン効果アップII",6024,False,31,96,96,0,0,96,0
607,"タクティシャン効果アップII",6025,False,31,96,98,0,0,96,0
608,"バレルヒーター効果アップ",6026,False,31,96,100,0,0,96,0
609,"スタンダードフィニッシュ効果アップ",6362,False,38,150,92,0,0,150,0
610,"フラリッシュ効果アップII",6363,False,38,150,96,0,0,150,0
611,"守りのサンバ効果アップII",6364,False,38,150,98,0,0,150,0
612,"テクニカルフィニッシュ効果アップII",6365,False,38,150,100,0,0,150,0
613,"サンダーマスタリーIII",5651,False,25,26,92,0,0,26,0
614,"黒魔紋効果アップ",5652,False,25,26,96,0,0,26,0
615,"ポリグロット効果アップII",5653,False,25,26,98,0,0,26,0
616,"アストラルファイア効果アップ",5654,False,25,26,100,0,0,26,0
617,"ミアズマバーストマスタリー",5398,False,27,28,92,0,0,28,0
618,"シアリングライト効果アップ",5399,False,27,28,96,0,0,28,0
619,"サモン・バハムート効果アップII",5698,False,27,28,100,0,0,28,0
620,"エンボルデン効果アップ",6213,False,35,112,92,0,0,112,0
621,"アクセラレーション効果アップII",6214,False,35,112,96,0,0,112,0
622,"マナフィケーション効果アップ",6216,False,35,112,100,0,0,112,0
623,"神速魔効果アップ",5346,False,24,25,92,0,0,25,0
624,"メディカラマスタリー",5347,False,24,25,96,0,0,25,0
625,"テトラグラマトン効果アップ",5349,False,24,25,98,0,2,25,0
626,"テンパランス効果アップ",5348,False,24,25,100,0,0,25,0
627,"連環計効果アップ",5707,False,28,29,92,0,0,29,0
628,"士気高揚の策マスタリー",5708,False,28,29,96,0,0,29,0
629,"秘策効果アップ",5710,False,28,29,98,0,-300,29,0
630,"",0,False,0,0,0,0,0,0,0
631,"マイナーアルカナマスタリー",6120,False,33,99,70,0,0,99,0
632,"ディヴィネーション効果アップ",6121,False,33,99,92,0,0,99,0
633,"アスペクト・ヘリオスマスタリー",6122,False,33,99,96,0,0,99,0
634,"ディグニティ効果アップII",6124,False,33,99,98,0,3,99,0
635,"ニュートラルセクト効果アップ",6123,False,33,99,100,0,0,99,0
636,"ソーテリア効果アップ",6461,False,40,181,94,0,-300,181,0
637,"エウクラシア・プログノシスマスタリー",6460,False,40,181,96,0,0,181,0
638,"ピュシスII効果アップ",6462,False,40,181,98,0,0,181,0
639,"ランパート効果アップ",6804,False,0,113,94,0,0,113,0
640,"リプライザル効果アップ",6805,False,0,113,98,0,0,113,0
641,"牽制効果アップ",6851,False,0,114,98,0,0,114,0
642,"内丹効果アップ",6852,False,0,118,94,0,0,118,0
643,"アドル効果アップ",6827,False,0,198,98,0,0,198,0
644,"迅速魔効果アップ",6828,False,0,199,94,0,-200,199,0
645,"強活眼",5447,False,16,17,100,67631,0,17,0
646,"強活眼",5472,False,17,18,100,67631,0,18,0
647,"再発見",5446,False,16,17,91,0,0,17,0
648,"再発見",5471,False,17,18,91,0,0,18,0
649,"漁師の慧眼",5480,False,18,19,50,0,0,19,0
650,"アクション威力アップII",6802,False,19,20,94,0,0,20,0
651,"アクション威力アップ",6831,False,24,25,94,0,0,25,0
652,"アクション威力アップ",6831,False,35,112,94,0,0,112,0
653,"アクション威力アップ",6806,False,22,23,94,0,0,23,0
654,"アクション威力アップII",6802,False,21,22,94,0,0,22,0
655,"アクション威力アップIII",6803,False,34,111,94,0,0,111,0
656,"アクション威力アップ",6831,False,28,29,94,0,0,29,0
657,"アクション威力アップIII",6803,False,39,180,94,0,0,180,0
658,"アクション威力アップII",6802,False,31,96,94,0,0,96,0
659,"エノキアン効果アップIV",5655,False,25,26,96,0,22,26,0
660,"アクション威力アップII",6802,False,20,21,94,0,0,21,0
661,"アクション威力アップIII",6803,False,30,92,94,0,0,92,0
662,"アクション威力アップ",6806,False,38,150,94,0,0,150,0
663,"アクション威力アップII",6802,False,32,98,94,0,0,98,0
664,"アクション威力アップ",6831,False,27,28,94,0,0,28,0
665,"ファイト・オア・フライト効果アップ",5205,False,19,20,54,67570,0,20,0
666,"ノー・マーシー効果アップ",6311,False,37,149,54,0,0,149,0
667,"アクション威力アップII",6802,False,37,149,94,0,0,149,0
668,"アクション威力アップ",6806,False,23,24,94,0,0,24,0
669,"アクション威力アップ",6831,False,40,181,94,0,0,181,0
670,"アクションダメージ・回復量アップ",5185,False,42,197,20,0,10,197,0
671,"アクションダメージ・回復量アップII",5186,False,42,197,40,0,30,197,0
672,"アクション威力アップ",6829,False,42,197,54,0,0,197,0
673,"アクション威力アップ",6831,False,33,99,94,0,0,99,0
674,"アクション威力アップ",6801,False,41,196,74,0,0,196,0
675,"アクション威力アップII",6802,False,41,196,84,0,0,196,0
676,"アクション威力アップII",6830,False,42,197,74,0,0,197,0
677,"アクション威力アップIII",6832,False,42,197,84,0,0,197,0
678,"アクション威力アップIV",6833,False,42,197,94,0,0,197,0
679,"",0,False,0,0,0,0,0,0,0
680,"",0,False,0,0,0,0,0,0,0
681,"",0,False,0,0,0,0,0,0,0
682,"",0,False,0,0,0,0,0,0,0
683,"",0,False,0,0,0,0,0,0,0
684,"",0,False,0,0,0,0,0,0,0
685,"",0,False,0,0,0,0,0,0,0
686,"",0,False,0,0,0,0,0,0,0
687,"",0,False,0,0,0,0,0,0,0
688,"",0,False,0,0,0,0,0,0,0
689,"",0,False,0,0,0,0,0,0,0
690,"",0,False,0,0,0,0,0,0,0
691,"",0,False,0,0,0,0,0,0,0
692,"",0,False,0,0,0,0,0,0,0
693,"",0,False,0,0,0,0,0,0,0
694,"",0,False,0,0,0,0,0,0,0
695,"",0,False,0,0,0,0,0,0,0
696,"",0,False,0,0,0,0,0,0,0
697,"",0,False,0,0,0,0,0,0,0
698,"",0,False,0,0,0,0,0,0,0
699,"",0,False,0,0,0,0,0,0,0
700,"",0,False,0,0,0,0,0,0,0
701,"",0,False,0,0,0,0,0,0,0
702,"",0,False,0,0,0,0,0,0,0
703,"",0,False,0,0,0,0,0,0,0
704,"",0,False,0,0,0,0,0,0,0
705,"",0,False,0,0,0,0,0,0,0
706,"",0,False,0,0,0,0,0,0,0
707,"",0,False,0,0,0,0,0,0,0
708,"",0,False,0,0,0,0,0,0,0
709,"",0,False,0,0,0,0,0,0,0
710,"",0,False,0,0,0,0,0,0,0
711,"",0,False,0,0,0,0,0,0,0
712,"",0,False,0,0,0,0,0,0,0
713,"",0,False,0,0,0,0,0,0,0
714,"",0,False,0,0,0,0,0,0,0
715,"",0,False,0,0,0,0,0,0,0
716,"",0,False,0,0,0,0,0,0,0
717,"",0,False,0,0,0,0,0,0,0
718,"",0,False,0,0,0,0,0,0,0
719,"",0,False,0,0,0,0,0,0,0
720,"",0,False,0,0,0,0,0,0,0
721,"",0,False,0,0,0,0,0,0,0
722,"",0,False,0,0,0,0,0,0,0
723,"",0,False,0,0,0,0,0,0,0
724,"",0,False,0,0,0,0,0,0,0
725,"",0,False,0,0,0,0,0,0,0
726,"",0,False,0,0,0,0,0,0,0
727,"",0,False,0,0,0,0,0,0,0
728,"",0,False,0,0,0,0,0,0,0
729,"",0,False,0,0,0,0,0,0,0
730,"",0,False,0,0,0,0,0,0,0
731,"",0,False,0,0,0,0,0,0,0
732,"",0,False,0,0,0,0,0,0,0
733,"",0,False,0,0,0,0,0,0,0
734,"",0,False,0,0,0,0,0,0,0
735,"",0,False,0,0,0,0,0,0,0
736,"",0,False,0,0,0,0,0,0,0
737,"",0,False,0,0,0,0,0,0,0
738,"",0,False,0,0,0,0,0,0,0
739,"",0,False,0,0,0,0,0,0,0
740,"",0,False,0,0,0,0,0,0,0
741,"",0,False,0,0,0,0,0,0,0
742,"",0,False,0,0,0,0,0,0,0
743,"",0,False,0,0,0,0,0,0,0
744,"",0,False,0,0,0,0,0,0,0
745,"",0,False,0,0,0,0,0,0,0
746,"",0,False,0,0,0,0,0,0,0
747,"",0,False,0,0,0,0,0,0,0
748,"",0,False,0,0,0,0,0,0,0
749,"",0,False,0,0,0,0,0,0,0
750,"",0,False,0,0,0,0,0,0,0
751,"",0,False,0,0,0,0,0,0,0
752,"",0,False,0,0,0,0,0,0,0
753,"",0,False,0,0,0,0,0,0,0
754,"",0,False,0,0,0,0,0,0,0
755,"",0,False,0,0,0,0,0,0,0
756,"",0,False,0,0,0,0,0,0,0
757,"",0,False,0,0,0,0,0,0,0
758,"",0,False,0,0,0,0,0,0,0
759,"",0,False,0,0,0,0,0,0,0
760,"",0,False,0,0,0,0,0,0,0
761,"",0,False,0,0,0,0,0,0,0
762,"",0,False,0,0,0,0,0,0,0
763,"",0,False,0,0,0,0,0,0,0
764,"",0,False,0,0,0,0,0,0,0
765,"",0,False,0,0,0,0,0,0,0
766,"",0,False,0,0,0,0,0,0,0
767,"",0,False,0,0,0,0,0,0,0
768,"",0,False,0,0,0,0,0,0,0
769,"",0,False,0,0,0,0,0,0,0
770,"",0,False,0,0,0,0,0,0,0
771,"",0,False,0,0,0,0,0,0,0
772,"",0,False,0,0,0,0,0,0,0
773,"",0,False,0,0,0,0,0,0,0
774,"",0,False,0,0,0,0,0,0,0
775,"",0,False,0,0,0,0,0,0,0
776,"",0,False,0,0,0,0,0,0,0
777,"",0,False,0,0,0,0,0,0,0
778,"",0,False,0,0,0,0,0,0,0
779,"",0,False,0,0,0,0,0,0,0
780,"",0,False,0,0,0,0,0,0,0
781,"",0,False,0,0,0,0,0,0,0
782,"",0,False,0,0,0,0,0,0,0
783,"",0,False,0,0,0,0,0,0,0
784,"",0,False,0,0,0,0,0,0,0
785,"",0,False,0,0,0,0,0,0,0
786,"",0,False,0,0,0,0,0,0,0
787,"",0,False,0,0,0,0,0,0,0
788,"",0,False,0,0,0,0,0,0,0
789,"",0,False,0,0,0,0,0,0,0
790,"",0,False,0,0,0,0,0,0,0
791,"",0,False,0,0,0,0,0,0,0
792,"",0,False,0,0,0,0,0,0,0
793,"",0,False,0,0,0,0,0,0,0
794,"",0,False,0,0,0,0,0,0,0
795,"",0,False,0,0,0,0,0,0,0
796,"",0,False,0,0,0,0,0,0,0
797,"",0,False,0,0,0,0,0,0,0
798,"",0,False,0,0,0,0,0,0,0
799,"",0,False,0,0,0,0,0,0,0
800,"",0,False,0,0,0,0,0,0,0
801,"",0,False,0,0,0,0,0,0,0
802,"",0,False,0,0,0,0,0,0,0
803,"",0,False,0,0,0,0,0,0,0
804,"",0,False,0,0,0,0,0,0,0
805,"",0,False,0,0,0,0,0,0,0
806,"",0,False,0,0,0,0,0,0,0
807,"",0,False,0,0,0,0,0,0,0
808,"",0,False,0,0,0,0,0,0,0
809,"",0,False,0,0,0,0,0,0,0
810,"",0,False,0,0,0,0,0,0,0
811,"",0,False,0,0,0,0,0,0,0
812,"",0,False,0,0,0,0,0,0,0
813,"",0,False,0,0,0,0,0,0,0
814,"",0,False,0,0,0,0,0,0,0
815,"",0,False,0,0,0,0,0,0,0
816,"",0,False,0,0,0,0,0,0,0
817,"",0,False,0,0,0,0,0,0,0
818,"",0,False,0,0,0,0,0,0,0
819,"",0,False,0,0,0,0,0,0,0
820,"",0,False,0,0,0,0,0,0,0
821,"",0,False,0,0,0,0,0,0,0
822,"",0,False,0,0,0,0,0,0,0
823,"",0,False,0,0,0,0,0,0,0
824,"",0,False,0,0,0,0,0,0,0
825,"",0,False,0,0,0,0,0,0,0
826,"",0,False,0,0,0,0,0,0,0
827,"",0,False,0,0,0,0,0,0,0
828,"",0,False,0,0,0,0,0,0,0
829,"",0,False,0,0,0,0,0,0,0
830,"",0,False,0,0,0,0,0,0,0
831,"",0,False,0,0,0,0,0,0,0
832,"",0,False,0,0,0,0,0,0,0
833,"",0,False,0,0,0,0,0,0,0
834,"",0,False,0,0,0,0,0,0,0
835,"",0,False,0,0,0,0,0,0,0
836,"",0,False,0,0,0,0,0,0,0
837,"",0,False,0,0,0,0,0,0,0
838,"",0,False,0,0,0,0,0,0,0
839,"",0,False,0,0,0,0,0,0,0
840,"",0,False,0,0,0,0,0,0,0
841,"",0,False,0,0,0,0,0,0,0
