key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
5549,0,False,False,False,4,0,0,0,1,False,False,5,25,"ぺぺぺぺぺぺ！？
ま、ま、まさか、またまた、お魚泥棒っぺか！！",0
5550,0,False,False,False,2,0,0,0,3,False,False,1,25,"グハッ…",0
5551,0,False,False,False,2,0,0,0,3,False,False,1,25,"ま、参りました…",0
5552,0,False,False,False,2,0,0,0,3,False,False,1,25,"さすがに手強い！",0
5553,0,False,False,False,2,0,0,0,3,False,False,1,25,"いくぞ！",0
5554,0,False,False,False,3,0,0,0,3,False,False,1,25,"娘を怯えさせたこと
後悔させてくれる！",0
5555,0,False,False,False,3,0,0,0,3,False,False,1,25,"悪しきは斬るのみ！",0
5556,0,False,False,False,4,0,0,0,1,False,False,6,25,"なんで、なんで……
いつもオイラばかり、こんなヒドい目に遭うっぺか？",0
5557,0,False,False,False,4,0,0,0,1,False,False,5,25,"いつも、いつも、いつも、いつも、いつも、いつも、
いつも、いつも、いつも、いつも、いつもおおおおおおお！",0
5558,0,False,False,False,4,0,0,0,1,False,False,6,25,"オイラだって……オイラだって……
怒るときは、怒るっぺよおおおお！",0
5559,0,False,False,False,4,0,0,0,1,False,False,5,25,"ギョギョギョギョギョ！　ギョエエエエー！",0
5560,0,False,False,False,0,0,0,0,0,False,False,0,0,"",0
5561,0,False,False,False,2,0,0,0,3,False,False,1,25,"一気に決める！",0
5562,0,False,False,False,3,0,0,0,3,False,False,1,25,"おお～い！
ちょいと来てくれ！",0
5563,0,False,False,False,2,0,0,0,3,False,False,1,25,"いけっ！
やっちまえ！",0
5564,0,False,False,False,2,0,0,0,3,False,False,1,25,"やれっ！
そこだっ！",0
5565,0,False,False,False,2,0,0,0,3,False,False,1,25,"あちゃ～
やられちまったか！",0
5566,0,False,False,False,3,0,0,0,3,False,False,1,25,"よっしゃ～
略奪品は無事みたいだ！",0
5567,0,False,False,False,3,0,0,0,3,False,False,1,25,"ちょっと待ったァー！",0
5568,0,False,False,False,3,0,0,0,3,False,False,1,25,"あぁん！？",0
5569,0,False,False,False,3,0,0,0,3,False,False,1,25,"そのお宝
我らに差し出せェー！",0
5570,0,False,False,False,3,0,0,0,3,False,False,1,25,"馬鹿が！
奪われてたまるかよ！",0
5571,0,False,False,False,3,0,0,0,3,False,False,1,25,"ならば斬り刻み
魚の餌にするまでだァー！",0
5572,0,False,False,False,3,0,0,0,3,False,False,1,25,"いっせいに
かかれェー！",0
5573,0,False,False,False,2,0,0,0,2,False,False,1,25,"ぎゃああああ！",0
5574,0,False,False,False,3,0,0,0,3,False,False,1,25,"く、くそぉ！
助太刀してくれっ！",0
5575,0,False,False,False,2,0,0,0,4,False,False,1,25,"……あ、あれ？
オイラ、何してたっぺ？",0
5576,0,False,False,False,2,0,0,0,4,False,False,1,25,"ぺぺぺっ！？
お魚が黒コゲに…！",0
5577,0,False,False,False,2,0,0,0,4,False,False,1,25,"いったい誰が
こんなヒドいこと…",0
5578,0,False,False,False,2,0,0,0,5,False,False,1,25,"仕方ないっぺな…
またお魚獲りにいくっぺな",0
5579,0,False,False,False,2,0,0,0,5,False,False,1,25,"ぺぺぺ♪
がんばるっぺよ♪",0
5580,0,False,False,False,2,0,0,0,3,False,False,1,25,"蛮族の英雄か！？",0
5581,0,False,False,False,2,0,0,0,3,False,False,1,25,"これより迎撃する！",0
5582,0,False,False,False,2,0,0,0,3,False,False,1,25,"よし、手はず通りいくぞ！",0
5583,0,False,False,False,0,0,0,0,0,False,False,0,0,"",0
5584,0,False,False,False,0,0,0,0,0,False,False,0,0,"",0
5585,0,False,False,False,2,0,0,0,3,False,False,1,25,"デスペナルティー！",0
5586,0,False,False,False,2,0,0,0,3,False,False,1,25,"大精霊の祝福あれ！",0
5587,0,False,False,False,2,0,0,0,3,False,False,1,25,"いいところを
見せなくちゃな！",0
5588,0,False,False,False,2,0,0,0,3,False,False,1,25,"自由か死かッ！
うおおおおおッ！",0
5589,0,False,False,False,2,0,0,0,3,False,False,1,25,"ブチやぶるよ！
どっせーい！",0
5590,0,False,False,False,2,0,0,0,3,False,False,1,25,"ここは、あたしたちに
任せて、先にッ！",0
5591,0,False,False,False,2,0,0,0,3,False,False,1,25,"王宮はこちらです！",0
5592,0,False,False,False,2,0,0,0,3,False,False,1,25,"我らが道を斬り拓く！",0
5593,0,False,False,False,2,0,0,0,3,False,False,1,25,"アイメリク様に続け！",0
5594,0,False,False,False,2,0,0,0,3,False,False,1,25,"ハッ！",0
5595,0,False,False,False,2,0,0,0,3,False,False,1,25,"ガードスコーピオンが
撃破されたのか！？",0
5596,0,False,False,False,2,0,0,0,3,False,False,1,25,"ここで食い止めるぞ！",0
5597,0,False,False,False,2,0,0,0,3,False,False,1,25,"征竜戦の恩を
返すのだ！",0
5598,0,False,False,False,2,0,0,0,3,False,False,1,25,"させるものかッ！",0
5599,0,False,False,False,2,0,0,0,3,False,False,1,25,"この火砲は
利用できるぞ！",0
5600,0,False,False,False,2,0,0,0,3,False,False,1,25,"さあ、英雄殿
先にお進みを！",0
5601,0,False,False,False,2,0,0,0,3,False,False,1,25,"戦神よ、ご照覧あれ！",0
5602,0,False,False,False,2,0,0,0,3,False,False,1,25,"うおおッ！",0
5603,0,False,False,False,2,0,0,0,3,False,False,1,25,"アウルス様が…
まさかッ！？",0
5604,0,False,False,False,2,0,0,0,3,False,False,1,25,"魔導レーザーフィールド
起動しろ！",0
5605,0,False,False,False,2,0,0,0,3,False,False,1,25,"生きて帰れると
思うなよ！",0
5606,0,False,False,False,0,0,0,0,0,False,False,0,0,"",0
5607,0,False,False,False,0,0,0,0,0,False,False,0,0,"",0
5608,0,False,False,False,2,0,0,0,3,False,False,1,25,"ここまで敵が！？",0
5609,0,False,False,False,2,0,0,0,3,False,False,1,25,"怯むな！
押し返せーッ！",0
5610,0,False,False,False,0,0,0,0,0,False,False,0,0,"",0
5611,0,False,False,False,2,0,0,0,3,False,False,1,25,"斬るッ！",0
5612,0,False,False,False,2,0,0,0,3,False,False,1,25,"道をあけぃ！",0
5613,0,False,False,False,2,0,0,0,3,False,False,1,25,"これが猛牛流よ！",0
5614,0,False,False,False,2,0,0,0,3,False,False,1,25,"ハァ、ハァ…
まだまだいくぞ！",0
5615,0,False,False,False,2,0,0,0,3,False,False,1,25,"一気に攻める！",0
5616,0,False,False,False,2,0,0,0,3,False,False,1,25,"おりゃ！",0
5617,0,False,False,False,2,0,0,0,3,False,False,1,25,"うおおッ！",0
5618,0,False,False,False,2,0,0,0,3,False,False,1,25,"負けるかよ！",0
5619,0,False,False,False,2,0,0,0,3,False,False,1,25,"壊神よ、我に力を！",0
5620,0,False,False,False,2,0,0,0,3,False,False,1,25,"帝国の犬め！",0
5621,0,False,False,False,2,0,0,0,3,False,False,1,25,"倒すッ！",0
5622,0,False,False,False,2,0,0,0,3,False,False,1,25,"てやッ！",0
5623,0,False,False,False,2,0,0,0,3,False,False,1,25,"いくぞ！",0
5624,0,False,False,False,2,0,0,0,3,False,False,1,25,"させるか！",0
5625,0,False,False,False,2,0,0,0,3,False,False,1,25,"殲滅する！",0
5626,0,False,False,False,2,0,0,0,3,False,False,1,25,"イシュガルドの力
見せる時ぞ！",0
5627,0,False,False,False,2,0,0,0,3,False,False,1,25,"いけえッ！",0
5628,0,False,False,False,2,0,0,0,3,False,False,1,25,"ザル神の御許に
送ってやるよ！",0
5629,0,False,False,False,2,0,0,0,3,False,False,1,25,"うりゃ！",0
5630,0,False,False,False,2,0,0,0,3,False,False,1,25,"オラオラ！",0
5631,0,False,False,False,2,0,0,0,3,False,False,1,25,"斬り捨てご免！",0
5632,0,False,False,False,2,0,0,0,3,False,False,1,25,"さらば！",0
5633,0,False,False,False,2,0,0,0,3,False,False,1,25,"死ねッ！",0
5634,0,False,False,False,2,0,0,0,5,False,False,1,25,"やれやれ…
どうにかなったな…",0
5635,0,False,False,False,2,0,0,0,3,False,False,1,25,"私は貴様を葬り…
過去を…",0
5636,0,False,False,False,2,0,0,0,3,False,False,1,25,"0",0
5637,0,False,False,False,2,0,0,0,3,False,False,1,25,"お母さん…",0
5638,0,False,False,False,2,0,0,0,3,False,False,1,25,"彼にソウルイーターを！",0
5639,0,False,False,False,2,0,0,0,4,False,False,1,25,"ぐすん…
もう…帰るっぺよ…",0
5640,0,False,False,False,2,0,0,0,5,False,False,1,25,"目からナマズ汁が…
うっ、うっ、うっ…",0
5641,0,False,False,False,0,0,0,0,0,False,False,0,0,"",0
5642,0,False,False,False,2,0,0,0,5,False,False,1,25,"ギョエエエエー！
ギョエエエエエエー！",0
5643,0,False,False,False,3,0,0,0,4,False,False,1,25,"ぺぺぺぺぺっ！
お魚食べられたっぺよ！",0
5644,0,False,False,False,3,0,0,0,4,False,False,1,25,"オイラが何したって
言うっぺよぉぉぉ！",0
5645,0,False,False,False,3,0,0,0,4,False,False,1,25,"ぺぺぺぺぺっ！
また食べられたっぺよ！",0
5646,0,False,False,False,3,0,0,0,4,False,False,1,25,"お願いだから
やめてくれっぺよぉぉぉ！",0
5647,0,False,False,False,2,0,0,0,4,False,False,1,25,"ぺぺぺぺぺっ！
なんてことするっぺな！",0
5648,0,False,False,False,2,0,0,0,5,False,False,1,25,"なんでオイラから
お魚盗むっぺよ！",0
5649,0,False,False,False,2,0,0,0,4,False,False,1,25,"ぺぺぺぺぺっ！
また盗まれたっぺよ！",0
5650,0,False,False,False,2,0,0,0,5,False,False,1,25,"ナマズオの川上にも
おけないっぺな！",0
5651,0,False,False,False,2,0,0,0,3,False,False,1,25,"魚…魚…",0
5652,0,False,False,False,0,0,0,0,0,False,False,0,0,"",0
5653,0,False,False,False,2,0,0,0,3,False,False,1,25,"ギョギョギョ！",0
5654,0,False,False,False,3,0,0,0,3,False,False,1,25,"オラの可愛い
ケナガウシをよくも！",0
5655,0,False,False,False,3,0,0,0,3,False,False,1,25,"頼む！
オラに力を貸してけろ！",0
5656,0,False,False,False,2,0,0,0,3,False,False,1,25,"このこのぉ～！",0
5657,0,False,False,False,2,0,0,0,3,False,False,1,25,"ケナガウシの
恨みだっ！",0
5658,0,False,False,False,2,0,0,0,3,False,False,1,25,"うぅ…オラの力じゃ
倒せないのか…",0
5659,0,False,False,False,2,0,0,0,3,False,False,1,25,"オラの家畜たち…
また襲われるのか…",0
5660,0,False,False,False,2,0,0,0,3,False,False,1,25,"やったぞぉ！
倒したぞぉ！",0
5661,0,False,False,False,3,0,0,0,3,False,False,1,25,"バルダム覇道から
現れたという獣はあれか？",0
5662,0,False,False,False,3,0,0,0,3,False,False,1,25,"家畜が殺される前に
始末せねばなるまい…",0
5663,0,False,False,False,3,0,0,0,3,False,False,1,25,"そこの旅人よ！
逃げるなら今のうちだ！",0
5664,0,False,False,False,2,0,0,0,3,False,False,1,25,"セイッ！",0
5665,0,False,False,False,2,0,0,0,3,False,False,1,25,"まさか…
後れを取るとは…",0
5666,0,False,False,False,2,0,0,0,3,False,False,1,25,"しまった！
向こうには家畜たちが！",0
5667,0,False,False,False,2,0,0,0,3,False,False,1,25,"これでもう安全だ…
助かったぞ！",0
5668,0,False,False,False,3,0,0,0,5,False,False,1,25,"ハァ…ハァ…
同胞を襲うとは…",0
5669,0,False,False,False,2,0,0,0,5,False,False,1,25,"手間かけさせやがって！",0
5670,0,False,False,False,2,0,0,0,5,False,False,1,25,"ブチ殺すぞ！",0
5671,0,False,False,False,2,0,0,0,5,False,False,1,25,"ハァ…ハァ…
やるしかないか…",0
5672,0,False,False,False,2,0,0,0,5,False,False,1,25,"村に野武士を
連れて帰るわけにはいかん",0
5673,0,False,False,False,2,0,0,0,5,False,False,1,25,"銭を出せば
許してやるぞ！",0
5674,0,False,False,False,2,0,0,0,5,False,False,1,25,"隠れておらんで
出てこい！",0
5675,0,False,False,False,2,0,0,0,5,False,False,1,25,"スンスンスン…
臭いがするぞ…",0
5676,0,False,False,False,2,0,0,0,3,False,False,1,25,"敵はまだ来ないのか…",0
5677,0,False,False,False,2,0,0,0,3,False,False,1,25,"返り討ちにしてやる",0
5678,0,False,False,False,2,0,0,0,3,False,False,1,25,"怖気づいて逃げたか…",0
5679,0,False,False,False,2,0,0,0,3,False,False,1,25,"ありがとう…
ああ…おなかすいた",0
5680,0,False,False,False,2,0,0,0,3,False,False,1,25,"お、お前らいつの間に！？",0
5681,0,False,False,False,2,0,0,0,3,False,False,1,25,"ウププ、おバカなオボロくん",0
5682,0,False,False,False,2,0,0,0,3,False,False,1,25,"みんな集れェ～！",0
5683,0,False,False,False,2,0,0,0,3,False,False,1,25,"ヴァ・ケビ、怪我はないか？",0
5684,0,False,False,False,2,0,0,0,5,False,False,1,25,"逃がすかよ…",0
5685,0,False,False,False,3,0,0,0,3,False,False,1,25,"ぐっ、やりおる…
ここは退くぞォー！",0
5686,0,False,False,False,0,0,0,0,0,False,False,0,0,"",0
5687,0,False,False,False,3,0,0,0,4,False,False,1,25,"助勢に感謝する！
ゆくぞ！",0
5688,0,False,False,False,3,0,0,0,5,False,False,1,25,"同胞を襲うまでに
堕ちるとは…恥を知れ！",0
5689,0,False,False,False,3,0,0,0,5,False,False,1,25,"ここで討つ！
うおおおおおおっ！",0
5690,0,False,False,False,2,0,0,0,3,False,False,1,25,"へっへっへっ…
そこにいたか…！",0
5691,0,False,False,False,2,0,0,0,5,False,False,1,25,"生意気なことを！",0
5692,0,False,False,False,2,0,0,0,3,False,False,1,25,"いやがったな…！",0
5693,0,False,False,False,2,0,0,0,5,False,False,1,25,"ナメるなよ
子犬風情が！",0
5694,0,False,False,False,3,0,0,0,3,False,False,1,25,"よし、隙が出来た！
今のうちに移動するぞ！",0
5695,0,False,False,False,3,0,0,0,3,False,False,1,25,"考えがあるんだ
ついてきてくれ！",0
5696,0,False,False,False,3,0,0,0,3,False,False,1,25,"追え追えェー！
逃がすなァー！",0
5697,0,False,False,False,3,0,0,0,3,False,False,1,25,"どん詰まりに
逃げ込むなんてなァー！",0
5698,0,False,False,False,3,0,0,0,3,False,False,1,25,"愚か者めェー！",0
5699,0,False,False,False,3,0,0,0,3,False,False,1,25,"ハァ、ハァ…
誰が愚か者だって？",0
5700,0,False,False,False,3,0,0,0,5,False,False,1,25,"ハメられたのは
お前たちの方だ！",0
5701,0,False,False,False,3,0,0,0,3,False,False,1,25,"なんだとォー！
いつの間にィー！？",0
5702,0,False,False,False,3,0,0,0,3,False,False,1,25,"海賊衆をナメたこと
後悔させてやるぜ！",0
5703,0,False,False,False,3,0,0,0,3,False,False,1,25,"ええい、小癪なァー！
者ども、かかれェー！",0
5704,0,False,False,False,3,0,0,0,3,False,False,1,25,"叩きのめせ！",0
5705,0,False,False,False,2,0,0,0,3,False,False,1,25,"ヌラァー！",0
5706,0,False,False,False,2,0,0,0,3,False,False,1,25,"つぶせェー！",0
5707,0,False,False,False,3,0,0,0,3,False,False,1,25,"援軍はどうした！？
かかれェー！",0
5708,0,False,False,False,2,0,0,0,3,False,False,1,25,"ウジャウジャと
沸いてきやがって！",0
5709,0,False,False,False,2,0,0,0,3,False,False,1,25,"もうひと押し！
いけいけぇ！",0
5710,0,False,False,False,2,0,0,0,3,False,False,1,25,"しぶとい奴らめェー！",0
5711,0,False,False,False,2,0,0,0,3,False,False,1,25,"ヌラァァー！",0
5712,0,False,False,False,2,0,0,0,3,False,False,1,25,"叩きのめせェー！",0
5713,0,False,False,False,2,0,0,0,3,False,False,1,25,"ざまぁねぇな！
俺たちの勝ちだ！",0
5714,0,False,False,False,2,0,0,0,3,False,False,1,25,"戦ってくれた皆
ありがとうよ！",0
5715,0,False,False,False,2,0,0,0,3,False,False,1,25,"ぐ…逃がしたか！",0
5716,0,False,False,False,2,0,0,0,3,False,False,1,25,"危ないところ…
覚えておれよォー！",0
5717,0,False,False,False,2,0,0,0,4,False,False,1,25,"ええい！
これではキリがない！",0
5718,0,False,False,False,2,0,0,0,3,False,False,1,25,"大丈夫か！",0
5719,0,False,False,False,2,0,0,0,3,False,False,1,25,"ガエイ！
探していたぞ！",0
5720,0,False,False,False,2,0,0,0,5,False,False,1,25,"来てくれたか！
この方のおかげで無事だ！",0
5721,0,False,False,False,2,0,0,0,5,False,False,1,25,"どうする？
同胞の不始末はここで…",0
5722,0,False,False,False,2,0,0,0,5,False,False,1,25,"ああ、やるしかない…
堕ちた野武士を斬ろう！",0
5723,0,False,False,False,2,0,0,0,3,False,False,1,25,"やりやがったな！",0
5724,0,False,False,False,2,0,0,0,5,False,False,1,25,"生かして帰すと
思うなよ！",0
5725,0,False,False,False,2,0,0,0,5,False,False,1,25,"皆殺しだ！",0
5726,0,False,False,False,2,0,0,0,3,False,False,1,25,"ブチ殺すぞ！",0
5727,0,False,False,False,2,0,0,0,3,False,False,1,25,"何見てんだ！？",0
5728,0,False,False,False,0,0,0,0,0,False,False,0,0,"",0
5729,0,False,False,False,2,0,0,0,5,False,False,1,25,"刃向かうヤツは
皆殺しだ！",0
5730,0,False,False,False,2,0,0,0,3,False,False,1,25,"首つっこむ気か？",0
5731,0,False,False,False,2,0,0,0,3,False,False,1,25,"アァン！？",0
5732,0,False,False,False,0,0,0,0,0,False,False,0,0,"",0
5733,0,False,False,False,2,0,0,0,5,False,False,1,25,"ヒトになど
屈服するものか！",0
5734,0,False,False,False,2,0,0,0,5,False,False,1,25,"悪しきは
ここで断ち斬る！",0
5735,0,False,False,False,2,0,0,0,3,False,False,1,25,"ゆくぞっ！",0
5736,0,False,False,False,3,0,0,0,3,False,False,1,25,"せっかく育てた
農作物が…",0
5737,0,False,False,False,2,0,0,0,3,False,False,1,25,"くそ…
ケガさえしてなきゃ…",0
5738,0,False,False,False,2,0,0,0,3,False,False,1,25,"いけっ！",0
5739,0,False,False,False,3,0,0,0,3,False,False,1,25,"気を付けろ！
新手が来るぞ！",0
5740,0,False,False,False,2,0,0,0,3,False,False,1,25,"勝てるぞぉ！",0
5741,0,False,False,False,2,0,0,0,3,False,False,1,25,"押せ押せ！",0
5742,0,False,False,False,2,0,0,0,3,False,False,1,25,"勝ち切れなかったか…
無念だ…",0
5743,0,False,False,False,0,0,0,0,0,False,False,0,0,"",0
5744,0,False,False,False,0,0,0,0,0,False,False,0,0,"",0
5745,0,False,False,False,0,0,0,0,0,False,False,0,0,"",0
5746,0,False,False,False,0,0,0,0,0,False,False,0,0,"",0
5747,0,False,False,False,0,0,0,0,0,False,False,0,0,"",0
5748,0,False,False,False,2,0,0,0,3,False,False,1,25,"くっ…！",0
5749,0,False,False,False,2,0,0,0,3,False,False,1,25,"きゃあ！",0
5750,0,False,False,False,2,0,0,0,3,False,False,1,25,"損傷確認！
急げ…！",0
5751,0,False,False,False,0,0,0,0,0,False,False,0,0,"",0
5752,0,False,False,False,2,0,0,0,3,False,False,1,25,"ガンブレード！",0
5753,0,False,False,False,2,0,0,0,3,False,False,1,25,"斬り刻む！",0
5754,0,False,False,False,2,0,0,0,5,False,False,1,25,"応援に来たが…
少し遅かったか",0
5755,0,False,False,False,2,0,0,0,4,False,False,1,25,"ふう…
押し返せたか…",0
5756,0,False,False,False,2,0,0,0,3,False,False,1,25,"喰らえッ！",0
5757,0,False,False,False,2,0,0,0,3,False,False,1,25,"はぁ、はぁ…",0
5758,0,False,False,False,2,0,0,0,3,False,False,1,25,"ぐはっ…",0
5759,0,False,False,False,2,0,0,0,5,False,False,1,25,"お、おのれ…
外道め…",0
5760,0,False,False,False,2,0,0,0,4,False,False,1,25,"いや、来てくれて
嬉しく思うぞ！",0
5761,0,False,False,False,2,0,0,0,4,False,False,1,25,"ムッ！？
なんだヤツらは…",0
5762,0,False,False,False,2,0,0,0,5,False,False,1,25,"懲らしめてやったんだ
もう思い知っただろう",0
5763,0,False,False,False,2,0,0,0,5,False,False,1,25,"人狼族ではない
何者かを連れている？",0
5764,0,False,False,False,2,0,0,0,5,False,False,1,25,"用心棒を
雇っていたのか！",0
5765,0,False,False,False,2,0,0,0,5,False,False,1,25,"あくまで
戦い続けると！？",0
5766,0,False,False,False,2,0,0,0,5,False,False,1,25,"ま、負けたままで
いられるか…",0
5767,0,False,False,False,2,0,0,0,3,False,False,1,25,"オイ！
先生はまだか！？",0
5768,0,False,False,False,2,0,0,0,3,False,False,1,25,"向かってくれている
ハズだが…",0
5769,0,False,False,False,2,0,0,0,3,False,False,1,25,"早く来てくれ…",0
5770,0,False,False,False,2,0,0,0,3,False,False,1,25,"き、来ました！",0
5771,0,False,False,False,2,0,0,0,5,False,False,1,25,"おお…先生…
お願いします！",0
5772,0,False,False,False,4,0,0,0,1,False,False,5,25,"待たせたなァー？
報酬の刀、忘れるなよォー？",0
5773,0,False,False,False,2,0,0,0,4,True,False,1,25,"拙者に任せて
先へゆくでござる！",0
5774,0,False,False,False,2,0,0,0,4,True,False,1,25,"行って！
契約は任せたよ！",0
5775,0,False,False,False,2,0,0,0,3,False,False,1,25,"…………",0
5776,0,False,False,False,2,0,0,0,3,False,False,1,25,"なんだテメェ！
文句あんのか？",0
5777,0,False,False,False,2,0,0,0,3,False,False,1,25,"…………",0
5778,0,False,False,False,0,0,0,0,0,False,False,0,0,"",0
5779,0,False,False,False,2,0,0,0,3,False,False,1,25,"騙される方が悪いんだ！
金は返さねぇぞ！",0
5780,0,False,False,False,2,0,0,0,3,False,False,1,25,"…………",0
5781,0,False,False,False,2,0,0,0,3,False,False,1,25,"…………",0
5782,0,False,False,False,2,0,0,0,3,False,False,1,25,"刃向かうヤツは
ブチのめしてやる！",0
5783,0,False,False,False,2,0,0,0,3,False,False,1,25,"オラオラ！",0
5784,0,False,False,False,2,0,0,0,3,False,False,1,25,"なめんなよ！",0
5785,0,False,False,False,2,0,0,0,3,False,False,1,25,"くそがッ！",0
5786,0,False,False,False,2,0,0,0,3,False,False,1,25,"こいつ…！",0
5787,0,False,False,False,2,0,0,0,3,False,False,1,25,"ふざけやがって！",0
5788,0,False,False,False,2,0,0,0,3,False,False,1,25,"わ、わかった…！
オレが悪かった！",0
5789,0,False,False,False,2,0,0,0,3,False,False,1,25,"金なら返す…
だから許してくれっ！",0
5790,0,False,False,False,2,0,0,0,3,False,False,1,25,"じ、じゃあなっ！",0
5791,0,False,False,False,2,0,0,0,3,False,False,1,25,"へっへっへっ…
ザコは黙ってな！",0
5792,0,False,False,False,2,0,0,0,3,False,False,1,25,"草原では力ある者が
正義なんだよっ！",0
5793,0,False,False,False,2,0,0,0,3,False,False,1,25,"ゲハハハハハッ！",0
5794,0,False,False,False,3,0,0,0,3,False,False,1,25,"おぉ～い！
そこのヒトぉ～！",0
5795,0,False,False,False,2,0,0,0,3,False,False,1,25,"これだけ取り戻せたら
満足だぁ～！",0
5796,0,False,False,False,2,0,0,0,3,False,False,1,25,"うぅ…
もう諦めるよぉ～",0
5797,0,False,False,False,2,0,0,0,3,False,False,1,25,"…………",0
5798,0,False,False,False,2,0,0,0,3,False,False,1,25,"頑張ってねぇ～",0
5799,0,False,False,False,2,0,0,0,3,False,False,1,25,"そろそろ帰る
準備をするよぉ～",0
5800,0,False,False,False,2,0,0,0,3,False,False,1,25,"…………",0
5801,0,False,False,False,2,0,0,0,3,False,False,1,25,"…………",0
5802,0,False,False,False,2,0,0,0,3,False,False,1,25,"！？",0
5803,0,False,False,False,2,0,0,0,3,False,False,1,25,"……！！",0
5804,0,False,False,False,0,0,0,0,0,False,False,0,0,"",0
5805,0,False,False,False,2,0,0,0,3,False,False,1,25,"！！",0
5806,0,False,False,False,2,0,0,0,3,False,False,1,25,"……！？",0
5807,0,False,False,False,2,0,0,0,3,False,False,1,25,"！！",0
5808,0,False,False,False,2,0,0,0,3,False,False,1,25,"！？",0
5809,0,False,False,False,2,0,0,0,3,False,False,1,25,"オイオイ、ダラしないな！",0
5810,0,False,False,False,2,0,0,0,3,False,False,1,25,"……！？",0
5811,0,False,False,False,2,0,0,0,3,False,False,1,25,"こんな状況でも無口かよ！
とにかく倒すぞ！",0
5812,0,False,False,False,2,0,0,0,3,False,False,1,25,"！！",0
5813,0,False,False,False,2,0,0,0,3,False,False,1,25,"オラオラ！",0
5814,0,False,False,False,2,0,0,0,3,False,False,1,25,"…………",0
5815,0,False,False,False,2,0,0,0,3,False,False,1,25,"…………",0
5816,0,False,False,False,2,0,0,0,3,False,False,1,25,"なんだよ
感謝してるのか？",0
5817,0,False,False,False,2,0,0,0,3,False,False,1,25,"へへへ…
じゃあな、あばよ！",0
5818,0,False,False,False,2,0,0,0,3,False,False,1,25,"クッ…助けるつもりが
やられるなんてよ…",0
5819,0,False,False,False,2,0,0,0,3,False,False,1,25,"すまない…
後は頼むぜ…",0
5820,0,False,False,False,2,0,0,0,3,False,False,1,25,"助けてやってくれ！",0
5821,0,False,False,False,3,0,0,0,3,False,False,1,25,"た、助けてっ！",0
5822,0,False,False,False,3,0,0,0,3,False,False,1,25,"奴らが
戻ってくる前に！",0
5823,0,False,False,False,2,0,0,0,3,False,False,1,25,"ブドゥガ族には
なりたくないよ…",0
5824,0,False,False,False,2,0,0,0,3,False,False,1,25,"男ばっかりの
部族なんて…！",0
5825,0,False,False,False,2,0,0,0,3,False,False,1,25,"これでボクも…
ブドゥガ族か…",0
5826,0,False,False,False,2,0,0,0,3,False,False,1,25,"何をしている！
そやつは我らのものぞ！",0
5827,0,False,False,False,2,0,0,0,3,False,False,1,25,"一族のため！",0
5828,0,False,False,False,2,0,0,0,3,False,False,1,25,"退けっ！",0
5829,0,False,False,False,3,0,0,0,3,False,False,1,25,"ハァ、ハァ…",0
5830,0,False,False,False,3,0,0,0,5,False,False,1,25,"おのれ化け狐め
どこへ消えおった！",0
5831,0,False,False,False,2,0,0,0,3,False,False,1,25,"小癪な奴め！",0
5832,0,False,False,False,2,0,0,0,3,False,False,1,25,"者共、妖狐の手先を探せ！",0
5833,0,False,False,False,2,0,0,0,3,False,False,1,25,"そう遠くへは
行ってないはずだ！",0
5834,0,False,False,False,2,0,0,0,3,False,False,1,25,"何奴だ！",0
5835,0,False,False,False,2,0,0,0,5,False,False,1,25,"おのれ…
邪魔立てをするか！",0
5836,0,False,False,False,2,0,0,0,3,False,False,1,25,"小癪な！",0
5837,0,False,False,False,2,0,0,0,3,False,False,1,25,"ええい、どけい！",0
5838,0,False,False,False,2,0,0,0,3,False,False,1,25,"容赦はせぬぞ！",0
5839,0,False,False,False,2,0,0,0,5,False,False,1,25,"今のうちに…
玉藻御前のところへ",0
5840,0,False,False,False,2,0,0,0,5,False,False,1,25,"しまった！
奴はどこへ消えた！",0
5841,0,False,False,False,2,0,0,0,5,False,False,1,25,"ここは退いて、
テンドウ様に報告だ！",0
5842,0,False,False,False,2,0,0,0,4,False,False,1,25,"ここは…",0
5843,0,False,False,False,2,0,0,0,4,False,False,1,25,"妾は…いったい…",0
5844,0,False,False,False,2,0,0,0,4,False,False,1,25,"頭が…
割れるようじゃ…",0
5845,0,False,False,False,2,0,0,0,4,False,False,1,25,"何も…思い出せない…",0
5846,0,False,False,False,3,0,0,0,5,False,False,1,25,"ううう～、なんじゃあいつは！",0
5847,0,False,False,False,2,0,0,0,5,False,False,1,25,"協力、かたじけない！",0
5848,0,False,False,False,2,0,0,0,5,False,False,1,25,"さあ、この供物を
玉藻御前に届けねば…",0
5849,0,False,False,False,2,0,0,0,4,False,False,1,25,"うう…",0
5850,0,False,False,False,2,0,0,0,4,False,False,1,25,"妾は…何故ここに…",0
5851,0,False,False,False,2,0,0,0,4,False,False,1,25,"氏子たちを…
護らねば…",0
5852,0,False,False,False,2,0,0,0,4,False,False,1,25,"はて…
いったい妾は何を…？",0
5853,0,False,False,False,5,0,0,0,1,False,False,5,25,"ここは、いったいどこじゃ……？
妾は、なぜこのような場所を彷徨うておるのか……。",0
5854,0,False,False,False,5,0,0,0,1,False,False,5,25,"うううぅぅぅ……またじゃ……
また頭が、割れるように痛む……！",0
