key,0,1,2
28.7,2,False,
28.8,3,False,
28.9,5,False,"対象に<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「軍神のパイオン」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>を実行すると、専用の<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「戦歌ゲージ」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>が表示されるようになり、戦歌の残り効果時間が確認できます。
戦歌の効果中は一定確率で戦歌ゲージ下部に音符のシンボルで表された<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>“詩心”<UIGlow>01</UIGlow><UIForeground>01</UIForeground>が４段階まで蓄積し、蓄積量に応じて攻撃速度が上昇します。"
28.10,2,False,
28.11,4,False,"<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>ジョブHUDの解説はアクションリストからいつでも確認できます。<UIGlow>01</UIGlow><UIForeground>01</UIForeground>"
29.1,1,True,"戦歌ゲージ"
29.2,3,True,
29.3,5,False,"特性<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「ソウルボイス」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>を修得し、<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>“ソウルボイス”<UIGlow>01</UIGlow><UIForeground>01</UIForeground>の蓄積状況がわかる<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「ソウルボイスゲージ」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>が表示されるようになりました。
“ソウルボイス”は詩心が付与されると同時に蓄積され<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「エイペックスアロー」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>を実行することで消費されます。"
29.4,2,False,
29.5,3,False,
29.6,5,False,"対象に<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「賢人のバラード」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>を実行すると、専用の<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「戦歌ゲージ」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>が表示されるようになり、戦歌の残り効果時間が確認できます。
戦歌の効果中は一定確率で<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>“詩心”<UIGlow>01</UIGlow><UIForeground>01</UIForeground>が発動し
<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「ブラッドレッター」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>や、レベル45で修得する
<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「レイン・オブ・デス」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>のリキャストタイムが
短縮されます。"
29.7,2,False,
29.8,3,False,
29.9,5,False,"対象に<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「軍神のパイオン」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>を実行すると、専用の<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「戦歌ゲージ」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>が表示されるようになり、戦歌の残り効果時間が確認できます。
戦歌の効果中は一定確率で戦歌ゲージ下部に音符のシンボルで表された<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>“詩心”<UIGlow>01</UIGlow><UIForeground>01</UIForeground>が４段階まで蓄積し、蓄積量に応じて攻撃速度が上昇します。"
29.10,2,False,
29.11,3,False,
29.12,5,False,"対象に<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「旅神のメヌエット」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>を実行すると、専用の<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「戦歌ゲージ」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>が表示されるようになり、戦歌の残り効果時間が確認できます。
戦歌の効果中は一定確率で戦歌ゲージ下部に矢じりのシンボルで表された<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>“詩心”<UIGlow>01</UIGlow><UIForeground>01</UIForeground>が3段階まで蓄積し、詩心を消費して<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「ピッチパーフェクト」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>が実行できるようになります。"
29.13,2,False,
29.14,4,False,"<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>ジョブHUDの解説はアクションリストからいつでも確認できます。<UIGlow>01</UIGlow><UIForeground>01</UIForeground>"
30.1,1,True,"エンジニアゲージ"
30.2,3,True,
30.3,5,False,"<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「ヒートゲージ」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>が表示され、特定のウェポンスキルを実行することで<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>“ヒート”<UIGlow>01</UIGlow><UIForeground>01</UIForeground>が蓄積されるようになりました！
ヒートの値が一定以上で<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「ハイパーチャージ」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>を実行し、オーバーヒート状態に移行することで
レベル35で修得する<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「ヒートブラスト」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>や、
レベル52で修得する<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「オートボウガン」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>を
実行できるようになります。"
30.4,2,False,
30.5,4,False,"<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>ジョブHUDの解説はアクションリストからいつでも確認できます。<UIGlow>01</UIGlow><UIForeground>01</UIForeground>"
31.1,1,True,"エンジニアゲージ"
31.2,3,True,
31.3,4,False,"<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「オートタレット・ルーク」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>を修得し、<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「バッテリーゲージ」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>が追加されました！
<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>“バッテリー”<UIGlow>01</UIGlow><UIForeground>01</UIForeground>は特定のアクションを実行すると蓄積され、<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「オートタレット・ルーク」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>を実行することで、自身の攻撃に連動して敵を攻撃する<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>“タレット”<UIGlow>01</UIGlow><UIForeground>01</UIForeground>を設置することができます。さらに、レベル80で修得するアクション<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「オートマトン・クイーン」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>を実行することで、共に戦ってくれる<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>“オートマトン・クイーン”<UIGlow>01</UIGlow><UIForeground>01</UIForeground>を呼び出すことができます。"
31.4,2,False,
31.5,3,False,
31.6,5,False,"<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「ヒートゲージ」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>が表示され、特定のウェポンスキルを実行することで<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>“ヒート”<UIGlow>01</UIGlow><UIForeground>01</UIForeground>が蓄積されるようになりました！
ヒートの値が一定以上で<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「ハイパーチャージ」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>を実行し、オーバーヒート状態に移行することで
レベル35で修得する<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「ヒートブラスト」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>や、
レベル52で修得する<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「オートボウガン」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>を
実行できるようになります。"
31.7,2,False,
31.8,4,False,"<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>ジョブHUDの解説はアクションリストからいつでも確認できます。<UIGlow>01</UIGlow><UIForeground>01</UIForeground>"
32.1,1,True,"エレメンタルゲージ"
32.2,3,True,
32.3,4,False,"<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>アストラルファイア／アンブラルブリザード<UIGlow>01</UIGlow><UIForeground>01</UIForeground>の状態を示す、<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「エレメンタルゲージ」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>が表示されるようになりました！
<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>火属性魔法<UIGlow>01</UIGlow><UIForeground>01</UIForeground>を実行するとアストラルファイア状態、<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>氷属性魔法<UIGlow>01</UIGlow><UIForeground>01</UIForeground>を実行するとアンブラルブリザード状態となり、それぞれで以下の効果が発生します。

<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>《アストラルファイア効果中》<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
火属性魔法の消費ＭＰが増加する代わりに威力が上昇します。
<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>《アンブラルブリザード効果中》<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
氷属性魔法の消費ＭＰが0になり、実行に成功するとＭＰが回復します。
※アストラルファイア／アンブラルブリザードが付与されると、反対属性魔法の威力が減少しますが、実行時の消費ＭＰが0になります。

2つの属性をうまく使い分けて戦いましょう！"
32.4,2,False,
32.5,4,False,"<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>ジョブHUDの解説はアクションリストからいつでも確認できます。<UIGlow>01</UIGlow><UIForeground>01</UIForeground>"
33.1,1,True,"エレメンタルゲージ"
33.2,3,True,
33.3,5,False,"特性<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「エノキアン」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>を修得したことで、エレメンタルゲージ右下にエノキアンの付与状態が表示されるようになりました。
エノキアンはアストラルファイア／アンブラルブリザードのどちらかの状態になると同時に付与され、効果中は攻撃魔法の与ダメージが上昇します。アストラルファイア／アンブラルブリザードの状態が終了すると効果が消滅します。"
33.4,2,False,
33.5,3,False,
33.6,4,False,"<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>アストラルファイア／アンブラルブリザード<UIGlow>01</UIGlow><UIForeground>01</UIForeground>の状態を示す、<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「エレメンタルゲージ」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>が表示されるようになりました！
<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>火属性魔法<UIGlow>01</UIGlow><UIForeground>01</UIForeground>を実行するとアストラルファイア状態、<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>氷属性魔法<UIGlow>01</UIGlow><UIForeground>01</UIForeground>を実行するとアンブラルブリザード状態となり、それぞれで以下の効果が発生します。

<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>《アストラルファイア効果中》<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
火属性魔法の消費ＭＰが増加する代わりに威力が上昇します。
<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>《アンブラルブリザード効果中》<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
氷属性魔法の消費ＭＰが0になり、実行に成功するとＭＰが回復します。
※アストラルファイア／アンブラルブリザードが付与されると、反対属性魔法の威力が減少しますが、実行時の消費ＭＰが0になります。

2つの属性をうまく使い分けて戦いましょう！"
33.7,2,False,
33.8,4,False,"<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>ジョブHUDの解説はアクションリストからいつでも確認できます。<UIGlow>01</UIGlow><UIForeground>01</UIForeground>"
34.1,1,True,"エレメンタルゲージ"
34.2,3,True,
34.3,5,False,"<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「フリーズ」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>や<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「ブリザジャ」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>を実行すると、エレメンタルゲージ左下に<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>“アンブラルハート”<UIGlow>01</UIGlow><UIForeground>01</UIForeground>のスタック数を確認できるシンボルが追加されます。アンブラルハートの効果中に<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>ファイア系<UIGlow>01</UIGlow><UIForeground>01</UIForeground>魔法を実行するとスタックを1つ自動で消費し、アストラルファイア効果中の消費MP量増加を1回分打ち消すことができます。"
34.4,2,False,
34.5,3,False,
34.6,4,False,"<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>アストラルファイア／アンブラルブリザード<UIGlow>01</UIGlow><UIForeground>01</UIForeground>の状態を示す、<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「エレメンタルゲージ」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>が表示されるようになりました！
<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>火属性魔法<UIGlow>01</UIGlow><UIForeground>01</UIForeground>を実行するとアストラルファイア状態、<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>氷属性魔法<UIGlow>01</UIGlow><UIForeground>01</UIForeground>を実行するとアンブラルブリザード状態となり、それぞれで以下の効果が発生します。

<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>《アストラルファイア効果中》<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
火属性魔法の消費ＭＰが増加する代わりに威力が上昇します。
<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>《アンブラルブリザード効果中》<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
氷属性魔法の消費ＭＰが0になり、実行に成功するとＭＰが回復します。
※アストラルファイア／アンブラルブリザードが付与されると、反対属性魔法の威力が減少しますが、実行時の消費ＭＰが0になります。

2つの属性をうまく使い分けて戦いましょう！"
34.7,2,False,
34.8,3,False,
34.9,5,False,"特性<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「エノキアン」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>を修得したことで、エレメンタルゲージ右下にエノキアンの付与状態が表示されるようになりました。
エノキアンはアストラルファイア／アンブラルブリザードのどちらかの状態になると同時に付与され、効果中は攻撃魔法の与ダメージが上昇します。アストラルファイア／アンブラルブリザードの状態が終了すると効果が消滅します。"
34.10,2,False,
34.11,4,False,"<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>ジョブHUDの解説はアクションリストからいつでも確認できます。<UIGlow>01</UIGlow><UIForeground>01</UIForeground>"
35.1,1,True,"エレメンタルゲージ"
35.2,3,True,
35.3,5,False,"エノキアンが発動し30秒が経過するごとにアクション<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「ファウル」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>が実行可能となります。エノキアンの継続時間は、エレメンタルゲージ右下にあるタイマーによって30秒ごとに確認することができます。ファウルが実行可能になるとゲージ下部にある<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>クリスタル（ポリグロット）<UIGlow>01</UIGlow><UIForeground>01</UIForeground>が点灯します。"
35.4,2,False,
35.5,3,False,
35.6,4,False,"<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>アストラルファイア／アンブラルブリザード<UIGlow>01</UIGlow><UIForeground>01</UIForeground>の状態を示す、<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「エレメンタルゲージ」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>が表示されるようになりました！
<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>火属性魔法<UIGlow>01</UIGlow><UIForeground>01</UIForeground>を実行するとアストラルファイア状態、<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>氷属性魔法<UIGlow>01</UIGlow><UIForeground>01</UIForeground>を実行するとアンブラルブリザード状態となり、それぞれで以下の効果が発生します。

<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>《アストラルファイア効果中》<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
火属性魔法の消費ＭＰが増加する代わりに威力が上昇します。
<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>《アンブラルブリザード効果中》<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
氷属性魔法の消費ＭＰが0になり、実行に成功するとＭＰが回復します。
※アストラルファイア／アンブラルブリザードが付与されると、反対属性魔法の威力が減少しますが、実行時の消費ＭＰが0になります。

2つの属性をうまく使い分けて戦いましょう！"
35.7,2,False,
35.8,3,False,
35.9,5,False,"特性<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「エノキアン」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>を修得したことで、エレメンタルゲージ右下にエノキアンの付与状態が表示されるようになりました。
エノキアンはアストラルファイア／アンブラルブリザードのどちらかの状態になると同時に付与され、効果中は攻撃魔法の与ダメージが上昇します。アストラルファイア／アンブラルブリザードの状態が終了すると効果が消滅します。"
35.10,2,False,
35.11,3,False,
35.12,5,False,"<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「フリーズ」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>や<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「ブリザジャ」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>を実行すると、エレメンタルゲージ左下に<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>“アンブラルハート”<UIGlow>01</UIGlow><UIForeground>01</UIForeground>のスタック数を確認できるシンボルが追加されます。アンブラルハートの効果中に<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>ファイア系<UIGlow>01</UIGlow><UIForeground>01</UIForeground>魔法を実行するとスタックを1つ自動で消費し、アストラルファイア効果中の消費MP量増加を1回分打ち消すことができます。"
35.13,2,False,
35.14,4,False,"<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>ジョブHUDの解説はアクションリストからいつでも確認できます。<UIGlow>01</UIGlow><UIForeground>01</UIForeground>"
36.1,1,True,"エレメンタルゲージ"
36.2,3,True,
36.3,5,False,"特性<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「ポリグロット効果アップ」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>を修得したことで、ポリグロットの最大スタック数が2つに増加しました！
エノキアンが発動し30秒が経過するごとにアクション<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「ファウル」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>が実行可能となります。エノキアンの継続時間は、エレメンタルゲージ右下にあるタイマーによって30秒ごとに確認することができます。ファウルが実行可能になるとゲージ下部にある<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>クリスタル（ポリグロット）<UIGlow>01</UIGlow><UIForeground>01</UIForeground>が点灯します。"
36.4,2,False,
36.5,3,False,
36.6,4,False,"<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>アストラルファイア／アンブラルブリザード<UIGlow>01</UIGlow><UIForeground>01</UIForeground>の状態を示す、<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「エレメンタルゲージ」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>が表示されるようになりました！
<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>火属性魔法<UIGlow>01</UIGlow><UIForeground>01</UIForeground>を実行するとアストラルファイア状態、<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>氷属性魔法<UIGlow>01</UIGlow><UIForeground>01</UIForeground>を実行するとアンブラルブリザード状態となり、それぞれで以下の効果が発生します。

<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>《アストラルファイア効果中》<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
火属性魔法の消費ＭＰが増加する代わりに威力が上昇します。
<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>《アンブラルブリザード効果中》<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
氷属性魔法の消費ＭＰが0になり、実行に成功するとＭＰが回復します。
※アストラルファイア／アンブラルブリザードが付与されると、反対属性魔法の威力が減少しますが、実行時の消費ＭＰが0になります。

2つの属性をうまく使い分けて戦いましょう！"
36.7,2,False,
36.8,3,False,
36.9,5,False,"特性<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「エノキアン」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>を修得したことで、エレメンタルゲージ右下にエノキアンの付与状態が表示されるようになりました。
エノキアンはアストラルファイア／アンブラルブリザードのどちらかの状態になると同時に付与され、効果中は攻撃魔法の与ダメージが上昇します。アストラルファイア／アンブラルブリザードの状態が終了すると効果が消滅します。"
36.10,2,False,
36.11,3,False,
36.12,5,False,"<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「フリーズ」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>や<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「ブリザジャ」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>を実行すると、エレメンタルゲージ左下に<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>“アンブラルハート”<UIGlow>01</UIGlow><UIForeground>01</UIForeground>のスタック数を確認できるシンボルが追加されます。アンブラルハートの効果中に<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>ファイア系<UIGlow>01</UIGlow><UIForeground>01</UIForeground>魔法を実行するとスタックを1つ自動で消費し、アストラルファイア効果中の消費MP量増加を1回分打ち消すことができます。"
36.13,2,False,
36.14,4,False,"<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>ジョブHUDの解説はアクションリストからいつでも確認できます。<UIGlow>01</UIGlow><UIForeground>01</UIForeground>"
37.1,1,True,"トランスゲージ"
37.2,3,True,
37.3,4,False,"アクション<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「エーテルチャージ」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>を修得したことで、エーテルチャージの効果時間残量を示す<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「トランスゲージ」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>が表示されるようになりました！
エーテルチャージを実行すると<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「ルビーの神秘」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>、<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「トパーズの神秘」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>、
<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「エメラルドの神秘」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>が付与されます。
これらを消費して<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「サモン・イフリート」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>、<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「サモン・トパーズ」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>、
<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「サモン・エメラルド」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>を実行し、3種類のペットを召喚できます。"
37.4,3,False,
37.5,4,False,"ペットを召喚すると、ペットごとに対応した<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>“エーテル”<UIGlow>01</UIGlow><UIForeground>01</UIForeground>が自身に付与されます。
トランスゲージには、付与されているエーテルのスタック数と効果時間が表示されます。エーテルが付与されると<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「ジェムシャイン」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>やレベル26で修得する
<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「ジェムブリリアンス」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>の性能が変化します。"
37.6,1,False,"エーテルフローシンボル"
37.7,3,False,
37.8,5,False,"アクション<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「エナジードレイン」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>を修得したことで、<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>“エーテルフロー”<UIGlow>01</UIGlow><UIForeground>01</UIForeground>の付与数を示すシンボルが表示されるようになりました！"
37.9,2,False,
37.10,4,False,"<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>ジョブHUDの解説はアクションリストからいつでも確認できます。<UIGlow>01</UIGlow><UIForeground>01</UIForeground>"
38.1,1,True,"トランスゲージ"
38.2,3,True,
38.3,4,False,"特性<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「エーテルチャージマスタリー」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>を修得したことで、トランス・バハムートの効果時間残量を示す<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「トランスゲージ」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>が表示されるようになります。
アクション<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「トランス・バハムート」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>を実行すると<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「ルビーの神秘」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>、
<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「トパーズの神秘」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>、<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「エメラルドの神秘」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>が付与されます。
また、トランス・バハムートの効果中は「ルインガ」が<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「アストラルインパルス」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>に、「アウトバースト」が<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「アストラルフレア」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>に変化します。"
38.4,3,False,
38.5,4,False,"ペットを召喚すると、ペットごとに対応した<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>“エーテル”<UIGlow>01</UIGlow><UIForeground>01</UIForeground>が自身に付与されます。
トランスゲージには、付与されているエーテルのスタック数と効果時間が表示されます。エーテルが付与されると<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「ジェムシャイン」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>や<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「ジェムブリリアンス」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>の性能が変化します。"
38.6,1,False,"エーテルフローシンボル"
38.7,3,False,
38.8,5,False,"アクション<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「エナジードレイン」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>を修得したことで、<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>“エーテルフロー”<UIGlow>01</UIGlow><UIForeground>01</UIForeground>の付与数を示すシンボルが表示されるようになりました！"
38.9,2,False,
38.10,4,False,"<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>ジョブHUDの解説はアクションリストからいつでも確認できます。<UIGlow>01</UIGlow><UIForeground>01</UIForeground>"
38.11,0,False,
38.12,0,False,
39.1,1,True,"トランスゲージ"
39.2,3,True,
