key,0
287,"<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「ソウルボイス」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>が5ずつ上昇するようになる。
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>発動条件：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>自身に<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「詩心」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>が付与されるとき"
288,"スプリットショットがヒートスプリットショットに変化する。"
289,"スラッグショットがヒートスラッグショットに変化する。"
290,"クリーンショットがヒートクリーンショットに変化する。"
291,"ホットショットがエアアンカーに変化する。"
292,"ガウスラウンドとリコシェットの最大チャージ数が3に増加する。"
293,"ワイルドファイアの「ウェポンスキル1回ごとの威力」が240に上昇する。"
294,"オートタレット・ルークがオートマトン・クイーンに、オーバードライブ・ルークがオーバードライブ・クイーンに変化する。"
295,"自身に<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「アンブラルハート」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>が付与される。
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>発動条件：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>マナフォント、アンブラルソウル、フリーズの実行時"
296,"一部の魔法を実行すると、自身に<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「アストラルファイア」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>もしくは<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「アンブラルブリザード」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>が付与される。
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>最大スタック数：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>1　<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>効果時間：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>15秒

<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>アストラルファイア効果：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>火属性魔法の威力が40％上昇する。
火属性魔法の消費ＭＰが2倍になる。
時間経過によるＭＰの回復量が0になる。
氷属性魔法の消費ＭＰが0になる。
氷属性魔法の威力が10％減少する。

<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>アンブラルブリザード効果：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>氷属性魔法の消費ＭＰが0になる。
氷属性魔法の命中時にＭＰが2500回復する。
火属性魔法の消費ＭＰが0になる。
火属性魔法の威力が10％減少する。"
297,"<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「ポリグロット」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>の最大スタック数が2に増加する。"
298,"自身に2段階分の<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「トランス深度」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>を付与する。
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>発動条件：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>トランス・バハムートの効果終了時"
299,"エギアサルトIIによる攻撃アクションの実行時にも、特性<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「ルインラ効果アップ」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>が発動するようになる。"
300,"ルイネーションの効果時間を30秒に延長する。"
301,"ベインの追加効果の発動確率が100％になる。"
302,"デミ・フェニックスを顕現させる。　<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>顕現時間：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>20秒
デミ・フェニックスは顕現時に<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「不死鳥の翼」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>を実行する。
また、マスターが敵に対して攻撃魔法を実行すると、併せて<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「火焔」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>を実行する。
直前まで召喚していたエギは、デミ・フェニックスの顕現時に帰還するが、顕現時間が終了すると再出現する。
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>発動条件：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>ペットが存在かつトランス・フェニックスの実行時"
303,"スキャッターがインパクトに変化する。"
304,"デプラスマンとアンガジェマンの威力を180に上昇させる。"
305,"マナフィケーションのリキャストタイムを110秒に短縮させる。
さらに、「自身の与魔法ダメージを5％上昇させる効果」が付与される。"
306,"コントルシクストのリキャストタイムを35秒に短縮させる。
さらに、特定のアクションの威力を上昇させる。

<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>ヴァルサンダラの威力：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>120
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>ヴァルエアロラの威力：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>120"
307,"エアロラがディアに変化する。"
308,"ストンジャがグレアに変化する。"
309,"自身に<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「ブラッドリリー」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>が付与される。
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>最大スタック数：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>3
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>発動条件：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>ハート・オブ・ソラス実行時"
310,"アサイラムに、「効果範囲内にいるパーティメンバーの受けるＨＰ回復効果が10％上昇する効果」が付与される。"
311,"バイオラが蠱毒法に変化する。"
312,"魔炎法が死炎法に変化する。
さらに、ルインラの威力を200に上昇させる。"
313,"野戦治療の陣に、「効果範囲内にいるパーティメンバーを継続回復させる効果」が付与される。"
314,"コンバラがコンバガに変化する。"
315,"マレフィガがマレフィジャに変化する。"
316,"ディグニティがチャージアクションになる。
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>最大チャージ数：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>2"
317,"自身の被ダメージを20％軽減させる。
また、ＶＩＴの上昇に伴う最大ＨＰの上昇量と、ＳＴＲの上昇に伴う与ダメージの上昇量に対して、Tankロール固有の補正がかかる。"
318,"自身の被ダメージを20％軽減させる。
また、ＶＩＴの上昇に伴う最大ＨＰの上昇量と、ＳＴＲの上昇に伴う与ダメージの上昇量に対して、Tankロール固有の補正がかかる。"
319,"自身の被ダメージを20％軽減させる。
また、ＶＩＴの上昇に伴う最大ＨＰの上昇量と、ＳＴＲの上昇に伴う与ダメージの上昇量に対して、Tankロール固有の補正がかかる。"
320,"自身の被ダメージを20％軽減させる。
また、ＶＩＴの上昇に伴う最大ＨＰの上昇量と、ＳＴＲの上昇に伴う与ダメージの上昇量に対して、Tankロール固有の補正がかかる。"
321,"激成魔のリキャストタイムを30秒に短縮させる。"
322,"エノキアンの効果量を15％に上昇させる。"
323,""
324,"バイオがバイオラに変化する。"
325,"採掘師にクラスチェンジした際、自動でトゥルー・オブ・ミネラルの効果を得る。"
326,"園芸師にクラスチェンジした際、自動でトゥルー・オブ・フォレストの効果を得る。"
327,"漁師にクラスチェンジした際、自動でトゥルー・オブ・オーシャンの効果を得る。"
328,"採掘師にクラスチェンジした際、またはエリア移動した際に、自動でスニークの効果を得る。
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>発動条件：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>スニークが実行できる場所"
329,"園芸師にクラスチェンジした際、またはエリア移動した際に、自動でスニークの効果を得る。
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>発動条件：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>スニークが実行できる場所"
330,"漁師にクラスチェンジした際、またはエリア移動した際に、自動でスニークの効果を得る。
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>発動条件：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>スニークが実行できる場所"
331,"十二神の加護による獲得数がベース値から1上昇する。"
332,"十二神の加護による獲得数がベース値から1上昇する。"
333,"バウンティフルイールドがバウンティフルイールドIIに変化する。"
334,"アナースIIがアナースIIIに変化する。"
335,"直感選別が直感選別IIに変化する。"
336,"バウンティフルハーベストがバウンティフルハーベストIIに変化する。"
337,"リーフターンIIがリーフターンIIIに変化する。"
338,"直感選別が直感選別IIに変化する。"
339,"作業の効率が120に上昇する。"
340,"作業の効率が120に上昇する。"
341,"作業の効率が120に上昇する。"
342,"作業の効率が120に上昇する。"
343,"作業の効率が120に上昇する。"
344,"作業の効率が120に上昇する。"
345,"作業の効率が120に上昇する。"
346,"作業の効率が120に上昇する。"
347,"突貫作業の効率が500に上昇する。"
348,"突貫作業の効率が500に上昇する。"
349,"突貫作業の効率が500に上昇する。"
350,"突貫作業の効率が500に上昇する。"
351,"突貫作業の効率が500に上昇する。"
352,"突貫作業の効率が500に上昇する。"
353,"突貫作業の効率が500に上昇する。"
354,"突貫作業の効率が500に上昇する。"
355,"アウトバーストの威力を90に上昇させる。"
356,"製作練習が実行可能になる。"
357,"製作練習が実行可能になる。"
358,"製作練習が実行可能になる。"
359,"製作練習が実行可能になる。"
360,"製作練習が実行可能になる。"
361,"製作練習が実行可能になる。"
362,"製作練習が実行可能になる。"
363,"製作練習が実行可能になる。"
364,"自身のオートアタックの攻撃間隔と、ウェポンスキルおよび魔法のキャストタイムとリキャストタイムを5％短縮させる。"
365,"自身のオートアタックの攻撃間隔と、ウェポンスキルおよび魔法のキャストタイムとリキャストタイムを10％短縮させる。"
366,"自身のオートアタックの攻撃間隔と、ウェポンスキルおよび魔法のキャストタイムとリキャストタイムを15％短縮させる。"
367,"自身のオートアタックの攻撃間隔と、ウェポンスキルおよび魔法のキャストタイムとリキャストタイムを20％短縮させる。"
368,"自身のオートアタックを除くアクションによる、ダメージと回復量をベース値の1.1倍にする。"
369,"自身のオートアタックを除くアクションによる、ダメージと回復量をベース値の1.3倍にする。"
370,"自身に<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「アダーガル」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>が付与される。
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>最大スタック数：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>3
アダーガルは20秒経過するたびに付与される。
また、アダーガルは自身が戦闘不能状態でも付与される。"
371,"特定のアクションの威力を上昇させる。

<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>ドシスの威力：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>250
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>フレグマの威力：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>330
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>エウクラシア・ドシスの威力：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>35"
372,"特定のアクションの威力を上昇させる。

<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>ドシスの威力：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>300
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>フレグマの威力：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>400
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>エウクラシア・ドシスの威力：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>40"
373,"自身に<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「アダースティング」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>が付与される。
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>最大スタック数：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>3
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>発動条件：<UIGlow>01</UIGlow><UIForeground>01</UIForeground><UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「エウクラシア・ディアグノシス」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>および自身に付与した<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「エウクラシア・プログノシス」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>がダメージを完全に吸収して消滅したとき。"
374,"ドシスがドシスIIに変化する。
フレグマがフレグマIIに変化する。
エウクラシア・ドシスがエウクラシア・ドシスIIに変化する。
さらに、トキシコンの威力を300に上昇させる。"
375,"ケーラコレに、「対象のＨＰを継続回復する効果」が付与される。"
376,"ドシスIIがドシスIIIに変化する。
フレグマIIがフレグマIIIに変化する。
エウクラシア・ドシスIIがエウクラシア・ドシスIIIに変化する。
ディスクラシアがディスクラシアIIに変化する。
トキシコンがトキシコンIIに変化する。"
377,"特定のアクションの回復力とバリア効果量を上昇させる。

<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>ディアグノシスの回復力：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>450
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>カルディアの回復力：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>170
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>エウクラシア・ディアグノシスのバリア効果量：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>回復量の180％分
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>エウクラシア・プログノシスのバリア効果量：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>回復量の320％分"
378,"ゾーエのリキャストタイムを90秒に短縮する。"
379,"<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「ソウルゲージ」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>が上昇するようになる。
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>発動条件：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>特定のウェポンスキルおよび魔法の命中時と、自身が付与した<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「デスデザイン」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>の効果時間中に対象が倒されたとき。"
380,"特定のアクションの威力を上昇させる。

<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>スライスの威力：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>300
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>ワクシングスライスの威力：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>140
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>シャドウ・オブ・デスの威力：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>300
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>ハルパーの威力：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>300
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>スピニングサイズの威力：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>140
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>インファナルスライスの威力：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>140
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>ワーラル・オブ・デスの威力：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>100
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>ナイトメアサイズの威力：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>120"
381,"自身に<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「妖異の鎌」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>が付与される。
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>効果時間：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>30秒
この効果はウェポンスキルや魔法を実行すると解除される。
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>発動条件：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>ストークスウェーズおよびシーフスウェーズの命中時"
382,"ヘルズイングレスとヘルズイーグレスを実行した地点に<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「ヘルズゲート」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>を生成し、自身に<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「リターン実行可」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>を付与する。
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>効果時間：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>10秒
ヘルズイングレス実行後はヘルズイーグレスがリターンに変化し、ヘルズイーグレス実行後はヘルズイングレスがリターンに変化する。"
383,"ソウルスライスとソウルサイズがチャージアクションに変化する。
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>最大チャージ数：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>2"
384,"<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「シュラウドゲージ」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>が上昇するようになる。
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>発動条件：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>ジビトゥ、ギャロウズ、ギロティンの命中時"
385,"自身と周囲15m以内のパーティメンバーに<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「活性のクレスト」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>を付与する。
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>活性のクレスト効果：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>対象のＨＰを継続回復する。
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>回復力：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>50　<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>効果時間：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>15秒
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>発動条件：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>自身に付与された<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「守護のクレスト」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>がダメージを完全に吸収して消滅したとき。"
386,"自身に<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「ヴォイドソウル」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>が付与される。
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>発動条件：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>ヴォイドリーパー、クロスリーパー、グリムリーパーの命中時"
387,"自身と周囲のパーティメンバーに<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「供儀のサークル」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>を付与する。　<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>効果時間：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>5秒
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>供儀のサークル効果：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>効果中に対象者がウェポンスキルか魔法による攻撃を命中させると、供儀のサークルを付与したリーパーに<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「死の供物」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>が付与される。
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>最大スタック数：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>8　<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>効果時間：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>30秒
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>追加効果：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>自身に<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「死の供儀」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>を付与する。　<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>効果時間：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>6秒
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>死の供儀効果：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>自身が供儀のサークルを付与した対象から死の供物を得ることができる。
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>発動条件：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>アルケインサークル実行時"
388,"品質を上げるアクションが成功するたびに、自身に「インナークワイエット」を付与する。
「インナークワイエット」1スタックにつき、品質を上げるアクションの効果が10%上昇する。
最大スタック：10"
389,"品質を上げるアクションが成功するたびに、自身に「インナークワイエット」を付与する。
「インナークワイエット」1スタックにつき、品質を上げるアクションの効果が10%上昇する。
最大スタック：10"
390,"品質を上げるアクションが成功するたびに、自身に「インナークワイエット」を付与する。
「インナークワイエット」1スタックにつき、品質を上げるアクションの効果が10%上昇する。
最大スタック：10"
391,"品質を上げるアクションが成功するたびに、自身に「インナークワイエット」を付与する。
「インナークワイエット」1スタックにつき、品質を上げるアクションの効果が10%上昇する。
最大スタック：10"
392,"品質を上げるアクションが成功するたびに、自身に「インナークワイエット」を付与する。
「インナークワイエット」1スタックにつき、品質を上げるアクションの効果が10%上昇する。
最大スタック：10"
393,"品質を上げるアクションが成功するたびに、自身に「インナークワイエット」を付与する。
「インナークワイエット」1スタックにつき、品質を上げるアクションの効果が10%上昇する。
最大スタック：10"
394,"品質を上げるアクションが成功するたびに、自身に「インナークワイエット」を付与する。
「インナークワイエット」1スタックにつき、品質を上げるアクションの効果が10%上昇する。
最大スタック：10"
395,"品質を上げるアクションが成功するたびに、自身に「インナークワイエット」を付与する。
「インナークワイエット」1スタックにつき、品質を上げるアクションの効果が10%上昇する。
最大スタック：10"
396,"模範作業の効率が180に上昇する。"
397,"模範作業の効率が180に上昇する。"
398,"模範作業の効率が180に上昇する。"
399,"模範作業の効率が180に上昇する。"
400,"模範作業の効率が180に上昇する。"
401,"模範作業の効率が180に上昇する。"
402,"模範作業の効率が180に上昇する。"
403,"模範作業の効率が180に上昇する。"
404,"下地作業の効率が360に上昇する。"
405,"下地作業の効率が360に上昇する。"
406,"下地作業の効率が360に上昇する。"
407,"下地作業の効率が360に上昇する。"
408,"下地作業の効率が360に上昇する。"
409,"下地作業の効率が360に上昇する。"
410,"下地作業の効率が360に上昇する。"
411,"下地作業の効率が360に上昇する。"
412,"シェルトロンがホーリーシェルトロンに変化する。"
413,"インターベンションの効果時間を8秒に延長する。
さらに、下記の効果を追加する。

<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>追加効果：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>対象に<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「ナイトの堅守」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>を付与する。
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>効果時間：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>4秒
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>ナイトの堅守効果：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>対象の被ダメージを10％軽減する。
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>追加効果：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>対象に<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「ナイトの加護」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>を付与する。
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>効果時間：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>12秒
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>ナイトの加護効果：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>対象のＨＰを継続回復する。
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>回復力：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>250"
414,"ホーリースピリット、ホーリーサークル、コンフィテオルにＨＰ回復効果を付与する。　<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>回復力：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>400"
415,"スピリッツウィズインがエクスピアシオンに変化する。"
416,"ディヴァインヴェール実行時に、対象のＨＰを回復させる。
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>回復力：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>400"
417,"シェイクオフ実行時に、対象のＨＰを回復させる。
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>回復力：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>300"
418,"原初の直感が原初の血気に変化する。"
419,"原初の猛り実行時に付与する<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「原初の猛り」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>と<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「原初の猛り［被］」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>の効果時間を8秒に延長する。
さらに、<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「原初の猛り［被］」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>に、下記の効果を追加する。

<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>追加効果：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>対象に<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「原初の血潮」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>を付与する。
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>効果時間：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>4秒
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>原初の血潮効果：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>対象の被ダメージを10％軽減する。
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>追加効果：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>対象に一定量のダメージを防ぐバリアである<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>「原初の血煙」<UIGlow>01</UIGlow><UIForeground>01</UIForeground>を付与する。
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>バリア量：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>回復力400相当　<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>効果時間：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>20秒"
420,"エクリブリウム実行時に、自身のＨＰを継続回復する。
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>回復力：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>200　<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>効果時間：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>15秒"
421,"オンスロートの最大チャージ数が3に増加する。"
422,"シャドウストライドのリキャストタイムを5秒短縮する。
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>発動条件：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>一部を除く敵に対するアンメンドの命中時"
423,"英雄の影身が使う漆黒の波動がシャドウブリンガーに変化する。

対象に向かって無属性前方直線範囲魔法攻撃。　<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>威力：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>570
2体目以降の対象への威力は25％減少する。"
424,"ハート・オブ・ストーンがハート・オブ・コランダムに変化する。"
425,"オーロラがチャージアクションに変化する。
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>最大チャージ数：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>2"
