key,0,1,2,3,4,5
8.34,30,,"CreditFont#10",90,3,"Kelly Marot"
8.35,30,,"CreditFont#10",90,3,"Annette Gunkel"
8.36,80,,"CreditFont#9",90,3,"KRILE"
8.37,30,,"CreditFont#10",90,3,"Yoshino Nanjo"
8.38,30,,"CreditFont#10",90,3,"Gemma Lawrence"
8.39,30,,"CreditFont#10",90,3,"Emmylou Homs"
8.40,30,,"CreditFont#10",90,3,"Jennifer Weiß"
8.41,80,,"CreditFont#9",90,3,"ESTINIEN"
8.42,30,,"CreditFont#10",90,3,"Kenji Hamada"
8.43,30,,"CreditFont#10",90,3,"Robert Vernon"
8.44,30,,"CreditFont#10",90,3,"Gilduin Tissier"
8.45,30,,"CreditFont#10",90,3,"Michael Pink"
8.46,140,,"CreditFont#9",90,3,"CRYSTAL EXARCH/G'RAHA TIA"
8.47,30,,"CreditFont#10",90,3,"Yuma Uchida"
8.48,30,,"CreditFont#10",90,3,"Jonathan Bailey"
8.49,30,,"CreditFont#10",90,3,"Loïc Guingand"
8.50,30,,"CreditFont#10",90,3,"Marcus Off"
8.51,140,,"CreditFont#9",90,3,"RYNE"
8.52,30,,"CreditFont#10",90,3,"Kana Ichinose"
8.53,30,,"CreditFont#10",90,3,"Emma Ballantine"
8.54,30,,"CreditFont#10",90,3,"Julie Costanza"
8.55,30,,"CreditFont#10",90,3,"Anne Düe"
8.56,80,,"CreditFont#9",90,3,"GAIA"
8.57,30,,"CreditFont#10",90,3,"Yuna Kamakura"
8.58,30,,"CreditFont#10",90,3,"Anna Rust"
8.59,30,,"CreditFont#10",90,3,"Youna Noiret"
8.60,30,,"CreditFont#10",90,3,"Melinda Rachfahl"
8.61,120,,"CreditFont#9",90,3,"LYNA"
8.62,30,,"CreditFont#10",90,3,"Yoshino Nanjo"
8.63,30,,"CreditFont#10",90,3,"Salóme R. Gunnarsdóttir"
8.64,30,,"CreditFont#10",90,3,"Camille Lamache"
8.65,30,,"CreditFont#10",90,3,"Ruth Macke"
8.66,80,,"CreditFont#9",90,3,"BEQ LUGG"
8.67,30,,"CreditFont#10",90,3,"Mariya Ise"
8.68,30,,"CreditFont#10",90,3,"Jaimi Barbakoff"
8.69,30,,"CreditFont#10",90,3,"Perrine Megret"
8.70,30,,"CreditFont#10",90,3,"Jan Uplegger"
8.71,80,,"CreditFont#9",90,3,"CHAI-NUZZ"
8.72,30,,"CreditFont#10",90,3,"Riki Kitazawa"
8.73,30,,"CreditFont#10",90,3,"Bruce Mackinnon"
8.74,30,,"CreditFont#10",90,3,"Stéphane Ronchewski"
8.75,30,,"CreditFont#10",90,3,"Mirko Böttcher"
8.76,80,,"CreditFont#9",90,3,"DULIA-CHAI"
8.77,30,,"CreditFont#10",90,3,"Yuka Keicho"
8.78,30,,"CreditFont#10",90,3,"Rachel Atkins"
8.79,30,,"CreditFont#10",90,3,"Nathalie Homs"
8.80,30,,"CreditFont#10",90,3,"Monika Oschek"
8.81,80,,"CreditFont#9",90,3,"WRENDEN"
8.82,30,,"CreditFont#10",90,3,"Takuya Nakashima"
8.83,30,,"CreditFont#10",90,3,"Timothy Watson"
8.84,30,,"CreditFont#10",90,3,"Raphaël Cohen"
8.85,30,,"CreditFont#10",90,3,"Michael Pink"
8.86,80,,"CreditFont#9",90,3,"RUNAR"
8.87,30,,"CreditFont#10",90,3,"Itaru Yamamoto"
8.88,30,,"CreditFont#10",90,3,"Joe Tandberg"
8.89,30,,"CreditFont#10",90,3,"Emmanuel Gradi"
8.90,30,,"CreditFont#10",90,3,"Tino Kießling"
8.91,80,,"CreditFont#9",90,3,"ALMET"
8.92,30,,"CreditFont#10",90,3,"Asumi Yoneyama"
8.93,30,,"CreditFont#10",90,3,"Alfrun Rose"
8.94,30,,"CreditFont#10",90,3,"Diane Dassigny"
8.95,30,,"CreditFont#10",90,3,"Ruth Macke"
8.96,80,,"CreditFont#9",90,3,"UIMET"
8.97,30,,"CreditFont#10",90,3,"Mariya Ise"
8.98,30,,"CreditFont#10",90,3,"Nina Yndis"
8.99,30,,"CreditFont#10",90,3,"Laura Felpin"
8.100,30,,"CreditFont#10",90,3,"Tanja Schmitz"
8.101,80,,"CreditFont#9",90,3,"CYMET"
8.102,30,,"CreditFont#10",90,3,"Mizue Tsunashima"
8.103,30,,"CreditFont#10",90,3,"Melkorka Óskarsdóttir"
8.104,30,,"CreditFont#10",90,3,"Anouck Hautbois"
8.105,30,,"CreditFont#10",90,3,"Katharina von Daake"
8.106,80,,"CreditFont#9",90,3,"HALRIC"
8.107,30,,"CreditFont#10",90,3,"Yuka Keicho"
8.108,30,,"CreditFont#10",90,3,"Carina Reeves"
8.109,30,,"CreditFont#10",90,3,"Sébastien Desjours"
8.110,30,,"CreditFont#10",90,3,"Florian Hoffmann"
8.111,80,,"CreditFont#9",90,3,"BISMARCK"
8.112,30,,"CreditFont#10",90,3,"Toshitugu Takashina"
8.113,30,,"CreditFont#10",90,3,"Brian Protheroe"
8.114,30,,"CreditFont#10",90,3,"Marc Bretonnière"
8.115,30,,"CreditFont#10",90,3,"Thomas Dehler"
8.116,80,,"CreditFont#9",90,3,"SETO"
8.117,30,,"CreditFont#10",90,3,"Mitsuaki Kanuka"
8.118,30,,"CreditFont#10",90,3,"Brian Protheroe"
8.119,30,,"CreditFont#10",90,3,"Michel Raimbault"
8.120,30,,"CreditFont#10",90,3,"Lutz-Michael Ranz"
8.121,140,,"CreditFont#9",90,3,"ARDBERT"
8.122,30,,"CreditFont#10",90,3,"Junichi Suwabe"
8.123,30,,"CreditFont#10",90,3,"Joe Dempsie"
8.124,30,,"CreditFont#10",90,3,"Mathias Kozlowski"
8.125,30,,"CreditFont#10",90,3,"Tobias Schulze"
8.126,120,,"CreditFont#9",90,3,"ELIDIBUS"
8.127,30,,"CreditFont#10",90,3,"Akira Ishida"
8.128,30,,"CreditFont#10",90,3,"Matt Stokoe"
8.129,30,,"CreditFont#10",90,3,"Cyrille Monge"
8.130,30,,"CreditFont#10",90,3,"Rainer Doering"
8.131,140,,"CreditFont#9",90,3,"MERLWYB"
8.132,30,,"CreditFont#10",90,3,"Atsuko Tanaka"
8.133,30,,"CreditFont#10",90,3,"Tracy-Ann Oberman"
8.134,30,,"CreditFont#10",90,3,"Marie Gamory"
8.135,30,,"CreditFont#10",90,3,"Ellen Schulz-Krandick"
8.136,80,,"CreditFont#9",90,3,"KAN-E-SENNA"
8.137,30,,"CreditFont#10",90,3,"Rie Tanaka"
8.138,30,,"CreditFont#10",90,3,"Hannah Arterton"
8.139,30,,"CreditFont#10",90,3,"Kelly Marot"
8.140,30,,"CreditFont#10",90,3,"Annette Gunkel"
8.141,80,,"CreditFont#9",90,3,"NANAMO"
8.142,30,,"CreditFont#10",90,3,"Mariya Ise"
8.143,30,,"CreditFont#10",90,3,"Joanna Ruiz"
8.144,30,,"CreditFont#10",90,3,"Adeline Chetail"
8.145,30,,"CreditFont#10",90,3,"Antje von der Ahe"
8.146,80,,"CreditFont#9",90,3,"AYMERIC"
8.147,30,,"CreditFont#10",90,3,"Tatsuhisa Suzuki"
8.148,30,,"CreditFont#10",90,3,"Blake Ritson"
8.149,30,,"CreditFont#10",90,3,"Sylvain Agaësse"
8.150,30,,"CreditFont#10",90,3,"Tino Kießling"
8.151,80,,"CreditFont#9",90,3,"RAUBAHN"
8.152,30,,"CreditFont#10",90,3,"Hiroki Yasumoto"
8.153,30,,"CreditFont#10",90,3,"Nick Boulton"
8.154,30,,"CreditFont#10",90,3,"Frédéric Souterelle"
8.155,30,,"CreditFont#10",90,3,"Gordon Piedesack"
8.156,80,,"CreditFont#9",90,3,"LYSE"
8.157,30,,"CreditFont#10",90,3,"Aya Endo"
8.158,30,,"CreditFont#10",90,3,"Laura Aikman"
8.159,30,,"CreditFont#10",90,3,"Isabelle Volpé"
8.160,30,,"CreditFont#10",90,3,"Paulina Weiner"
8.161,120,,"CreditFont#9",90,3,"GAIUS"
8.162,30,,"CreditFont#10",90,3,"Akio Otsuka"
8.163,30,,"CreditFont#10",90,3,"Michael McElhatton"
8.164,30,,"CreditFont#10",90,3,"Philippe Dumond"
8.165,30,,"CreditFont#10",90,3,"Thomas Dehler"
8.166,80,,"CreditFont#9",90,3,"MAXIMA"
8.167,30,,"CreditFont#10",90,3,"Ryota Takeuchi"
8.168,30,,"CreditFont#10",90,3,"Gunnar Cauthery"
8.169,30,,"CreditFont#10",90,3,"Pierre Tessier"
8.170,30,,"CreditFont#10",90,3,"Adam Nümm"
8.171,80,,"CreditFont#9",90,3,"MATOYA"
8.172,30,,"CreditFont#10",90,3,"Yu Sugimoto"
8.173,30,,"CreditFont#10",90,3,"Sheila Reid"
8.174,30,,"CreditFont#10",90,3,"Cathy Cerda"
8.175,30,,"CreditFont#10",90,3,"Ulrike Hübschmann"
8.176,80,,"CreditFont#9",90,3,"CID"
8.177,30,,"CreditFont#10",90,3,"Rikiya Koyama"
8.178,30,,"CreditFont#10",90,3,"Gwilym Lee"
8.179,30,,"CreditFont#10",90,3,"Lionel Tua"
8.180,30,,"CreditFont#10",90,3,"Achim Barrenstein"
8.181,80,,"CreditFont#9",90,3,"NERO"
8.182,30,,"CreditFont#10",90,3,"Riki Kitazawa"
8.183,30,,"CreditFont#10",90,3,"John Heffernan"
8.184,30,,"CreditFont#10",90,3,"Jochen Hägele"
8.185,30,,"CreditFont#10",90,3,"Heiko Grauel"
8.186,80,,"CreditFont#9",90,3,"WEDGE"
8.187,30,,"CreditFont#10",90,3,"KENN"
8.188,30,,"CreditFont#10",90,3,"Ryan Gage"
8.189,30,,"CreditFont#10",90,3,"Pierre Tessier"
8.190,30,,"CreditFont#10",90,3,"Markus Haase"
8.191,80,,"CreditFont#9",90,3,"SICARD"
8.192,30,,"CreditFont#10",90,3,"Kenji Hamada"
8.193,30,,"CreditFont#10",90,3,"Luke Allen-Gale"
8.194,30,,"CreditFont#10",90,3,"Emmanuel Gradi"
8.195,30,,"CreditFont#10",90,3,"René Dawn-Claude"
8.196,80,,"CreditFont#9",90,3,"HYLLFYR"
8.197,30,,"CreditFont#10",90,3,"Hiroki Takahashi"
8.198,30,,"CreditFont#10",90,3,"Antony Byrne"
8.199,30,,"CreditFont#10",90,3,"Frédéric Souterelle"
8.200,30,,"CreditFont#10",90,3,"Felix Würgler"
8.201,80,,"CreditFont#9",90,3,"GA BU"
8.202,30,,"CreditFont#10",90,3,"Mizue Tsunashima"
8.203,30,,"CreditFont#10",90,3,"Joanna Ruiz"
8.204,30,,"CreditFont#10",90,3,"Perrine Megret"
8.205,30,,"CreditFont#10",90,3,"Jennifer Weiß"
8.206,80,,"CreditFont#9",90,3,"2ND ORDER PATRIARCH ZA DA"
8.207,30,,"CreditFont#10",90,3,"Tadaaki Doi"
8.208,30,,"CreditFont#10",90,3,"Ryan Gage"
8.209,30,,"CreditFont#10",90,3,"Jérémy Bardeau"
8.210,30,,"CreditFont#10",90,3,"Tino Kießling"
8.211,80,,"CreditFont#9",90,3,"ARENVALD"
8.212,30,,"CreditFont#10",90,3,"Kohei Yoshiwara"
8.213,30,,"CreditFont#10",90,3,"Joe Dempsie"
8.214,30,,"CreditFont#10",90,3,"Gilduin Tissier"
8.215,30,,"CreditFont#10",90,3,"Adam Nümm"
8.216,80,,"CreditFont#9",90,3,"FORDOLA"
8.217,30,,"CreditFont#10",90,3,"Marika Hayashi"
8.218,30,,"CreditFont#10",90,3,"Annabel Scholey"
8.219,30,,"CreditFont#10",90,3,"Caroline Mozzone"
8.220,30,,"CreditFont#10",90,3,"Lisa Braun"
8.221,120,,"CreditFont#9",90,3,"FOURCHENAULT"
8.222,30,,"CreditFont#10",90,3,"Kenyu Horiuchi"
8.223,30,,"CreditFont#10",90,3,"Anthony Howell"
8.224,30,,"CreditFont#10",90,3,"Olivier Benard"
8.225,30,,"CreditFont#10",90,3,"Felix Würgler"
8.226,120,,"CreditFont#9",90,3,"ZENOS"
8.227,30,,"CreditFont#10",90,3,"Kohsuke Toriumi"
8.228,30,,"CreditFont#10",90,3,"Luke Allen-Gale"
8.229,30,,"CreditFont#10",90,3,"Saverio Maligno"
8.230,30,,"CreditFont#10",90,3,"René Dawn-Claude"
8.231,80,,"CreditFont#9",90,3,"FANDANIEL"
8.232,30,,"CreditFont#10",90,3,"Junichi Yanagita"
8.233,30,,"CreditFont#10",90,3,"Matt McCooey"
8.234,30,,"CreditFont#10",90,3,"Laurent Gris"
8.235,30,,"CreditFont#10",90,3,"Simon Derksen"
8.236,810,"ui/icon/061000/061054.tex","CreditFont#0",97,3,""
8.237,240,,"CreditFont#13",90,3,"Main Development Staff"
8.238,120,,"CreditFont#6",90,3,"Lead Story Designers"
8.239,40,,"CreditFont#4",90,3,"Natsuko Ishikawa"
8.240,40,,"CreditFont#4",90,3,"Banri Oda"
8.241,90,,"CreditFont#6",90,3,"Lead Quest System Designer"
8.242,40,,"CreditFont#4",90,3,"Toshiaki Suzuki"
8.243,90,,"CreditFont#6",90,3,"Lead Quest Designer"
8.244,40,,"CreditFont#4",90,3,"Takashi Kudo"
8.245,90,,"CreditFont#6",90,3,"Quest Designers"
8.246,40,,"CreditFont#4",90,3,"Yuta Fukuhara"
8.247,40,,"CreditFont#4",90,3,"Motoi Hasegawa"
8.248,40,,"CreditFont#4",90,3,"Ryunosuke Hattori"
8.249,40,,"CreditFont#4",90,3,"Daichi Hiroi"
8.250,40,,"CreditFont#4",90,3,"Sumito Hirota"
8.251,40,,"CreditFont#4",90,3,"Kenta Ishiguro"
8.252,40,,"CreditFont#4",90,3,"Masahiko Itani"
8.253,40,,"CreditFont#4",90,3,"Kazuyuki Kageyama"
8.254,40,,"CreditFont#4",90,3,"Reo Kanamaru"
8.255,40,,"CreditFont#4",90,3,"Tomohiro Kawasaki"
8.256,40,,"CreditFont#4",90,3,"Yuki Kimura"
8.257,40,,"CreditFont#4",90,3,"Yasuka Kurihara"
8.258,40,,"CreditFont#4",90,3,"Shoko Miyagawa"
8.259,40,,"CreditFont#4",90,3,"Taku Nishino"
8.260,40,,"CreditFont#4",90,3,"Megumi Onozuka"
8.261,40,,"CreditFont#4",90,3,"Koichi Saito"
8.262,40,,"CreditFont#4",90,3,"Go Sakamoto"
8.263,40,,"CreditFont#4",90,3,"Maj Shirane Linna"
8.264,40,,"CreditFont#4",90,3,"Saki Takayanagi"
8.265,40,,"CreditFont#4",90,3,"Takeshi Tomioka"
8.266,40,,"CreditFont#4",90,3,"Ryo Tsurumaki"
8.267,40,,"CreditFont#4",90,3,"Kentaro Tsushima"
8.268,40,,"CreditFont#4",90,3,"Koji Yoshida"
8.269,40,,"CreditFont#4",90,3,"Satoshi Yoshida"
8.270,130,,"CreditFont#6",90,3,"Battle Director"
8.271,40,,"CreditFont#4",90,3,"Kei Sato"
8.272,90,,"CreditFont#6",90,3,"Lead Battle System Designer and Lead Non-Combat Content Designer"
8.273,40,,"CreditFont#4",90,3,"Tsuyoshi Yokozawa"
8.274,90,,"CreditFont#6",90,3,"Battle System Designers"
8.275,40,,"CreditFont#4",90,3,"Takashi Kawamoto"
8.276,40,,"CreditFont#4",90,3,"Hikaru Tamaki"
8.277,80,,"CreditFont#4",90,3,"Hironori Isami"
8.278,130,,"CreditFont#6",90,3,"Lead Battle Content Designer"
8.279,40,,"CreditFont#4",90,3,"Masaki Nakagawa"
8.280,90,,"CreditFont#6",90,3,"Battle Content Designers"
8.281,40,,"CreditFont#4",90,3,"Masatoshi Ishikawa"
8.282,40,,"CreditFont#4",90,3,"Daisuke Nakagawa"
8.283,80,,"CreditFont#4",90,3,"Seishiro Hata"
8.284,40,,"CreditFont#4",90,3,"Yuga Iguchi"
8.285,40,,"CreditFont#4",90,3,"Taisei Imade"
8.286,40,,"CreditFont#4",90,3,"Seiya Matsumoto"
8.287,40,,"CreditFont#4",90,3,"Sena Morita"
8.288,40,,"CreditFont#4",90,3,"Yoshito Nabeshima"
8.289,40,,"CreditFont#4",90,3,"Banri Takahashi"
8.290,40,,"CreditFont#4",90,3,"Toru Ueda"
8.291,40,,"CreditFont#4",90,3,"Kazuto Yoshihashi"
8.292,130,,"CreditFont#6",90,3,"Lead Level Designer"
8.293,40,,"CreditFont#4",90,3,"Arata Takahashi"
8.294,90,,"CreditFont#6",90,3,"Level Designers"
8.295,40,,"CreditFont#4",90,3,"Noriaki Arai"
8.296,40,,"CreditFont#4",90,3,"Cheng Kai Chen"
8.297,40,,"CreditFont#4",90,3,"Kazuhito Fukuda"
8.298,40,,"CreditFont#4",90,3,"Azusa Kamakura"
8.299,40,,"CreditFont#4",90,3,"Juhyun Kim"
8.300,40,,"CreditFont#4",90,3,"Masato Mio"
8.301,40,,"CreditFont#4",90,3,"Shingo Suzuki"
8.302,130,,"CreditFont#6",90,3,"Non-Combat Content Designers"
8.303,40,,"CreditFont#4",90,3,"Yousuke Hayashi"
8.304,40,,"CreditFont#4",90,3,"Yusuke Kigoshi"
8.305,40,,"CreditFont#4",90,3,"Ryuta Suyama"
8.306,80,,"CreditFont#4",90,3,"Shunnosuke Ando"
8.307,40,,"CreditFont#4",90,3,"Yuu Ikemoto"
8.308,40,,"CreditFont#4",90,3,"Hiroto Ishii"
8.309,40,,"CreditFont#4",90,3,"Misaki Kobanawa"
8.310,40,,"CreditFont#4",90,3,"Masaaki Namiki"
8.311,40,,"CreditFont#4",90,3,"Genki Sugita"
8.312,130,,"CreditFont#6",90,3,"UI Designers"
8.313,40,,"CreditFont#4",90,3,"Kei Odagiri"
8.314,80,,"CreditFont#4",90,3,"Yasushi Matsumura"
8.315,40,,"CreditFont#4",90,3,"Masaki Nakaoka"
8.316,40,,"CreditFont#4",90,3,"Junichi Nishimura"
8.317,40,,"CreditFont#4",90,3,"Danilo Enju Sato"
8.318,40,,"CreditFont#4",90,3,"Shohei Yokose"
8.319,130,,"CreditFont#6",90,3,"Lead Game Designers"
8.320,40,,"CreditFont#4",90,3,"Mitsutoshi Gondai"
8.321,40,,"CreditFont#4",90,3,"Yuichi Murasawa"
8.322,130,,"CreditFont#6",90,3,"Art Team Leads"
8.323,40,,"CreditFont#4",90,3,"Shinya Ichida"
8.324,40,,"CreditFont#4",90,3,"Yusuke Mogi"
8.325,130,,"CreditFont#6",90,3,"Character Concept Artists"
8.326,40,,"CreditFont#4",90,3,"Ayumi Namae"
8.327,80,,"CreditFont#4",90,3,"Masayoshi Inoue"
8.328,40,,"CreditFont#4",90,3,"Nobuyoshi Mihara"
8.329,40,,"CreditFont#4",90,3,"Erika Murabayashi"
8.330,40,,"CreditFont#4",90,3,"Hiroyuki Nagamine"
8.331,40,,"CreditFont#4",90,3,"Eui Kyun Oh"
8.332,40,,"CreditFont#4",90,3,"Marina Otani"
8.333,40,,"CreditFont#4",90,3,"Kodai Okamoto"
8.334,40,,"CreditFont#4",90,3,"Tetsu Tsukamoto"
8.335,40,,"CreditFont#4",90,3,"Megumi Tsujii"
8.336,40,,"CreditFont#4",90,3,"Yoshimi Urabe"
8.337,130,,"CreditFont#6",90,3,"Background Concept Artists"
8.338,40,,"CreditFont#4",90,3,"Eiichi Hama"
8.339,40,,"CreditFont#4",90,3,"Mariko Higashi"
8.340,40,,"CreditFont#4",90,3,"Kentarou Kimura"
8.341,40,,"CreditFont#4",90,3,"Rokuma Saito"
8.342,40,,"CreditFont#4",90,3,"Kenta Tanaka"
8.343,40,,"CreditFont#4",90,3,"Jonathan Li"
8.344,40,,"CreditFont#4",90,3,"Wang Yueren"
8.345,130,,"CreditFont#6",90,3,"Lead Character Artist"
8.346,40,,"CreditFont#4",90,3,"Yuji Mitsuishi"
8.347,80,,"CreditFont#6",90,3,"Character Artists"
8.348,40,,"CreditFont#4",90,3,"Yuji Yamazaki"
8.349,40,,"CreditFont#4",90,3,"Manabu Suzuki"
8.350,40,,"CreditFont#4",90,3,"Hirokazu Yamamoto"
8.351,80,,"CreditFont#4",90,3,"Ibuki Eda"
8.352,40,,"CreditFont#4",90,3,"Takahiro Furuya"
8.353,40,,"CreditFont#4",90,3,"Yuto Hachiya"
8.354,40,,"CreditFont#4",90,3,"Hsieh Han Yu"
8.355,40,,"CreditFont#4",90,3,"Rie Hatano"
8.356,40,,"CreditFont#4",90,3,"Shinya Hayakawa"
8.357,40,,"CreditFont#4",90,3,"Tomoyuki Hirahara"
8.358,40,,"CreditFont#4",90,3,"Ryota Itonaga"
8.359,40,,"CreditFont#4",90,3,"Jeon Joohwan"
8.360,40,,"CreditFont#4",90,3,"Takuya Kojima"
8.361,40,,"CreditFont#4",90,3,"Mio Matsuda"
8.362,40,,"CreditFont#4",90,3,"Yukari Miyoshi"
8.363,40,,"CreditFont#4",90,3,"Kei Naruse"
8.364,40,,"CreditFont#4",90,3,"Narumi Ogura"
8.365,40,,"CreditFont#4",90,3,"Miho Orihara"
8.366,40,,"CreditFont#4",90,3,"Takuya Sakaguchi"
8.367,40,,"CreditFont#4",90,3,"Eri Satou"
8.368,40,,"CreditFont#4",90,3,"Mai Sekimoto"
8.369,40,,"CreditFont#4",90,3,"Ayame Shinohara"
8.370,40,,"CreditFont#4",90,3,"Nina Takahashi"
8.371,40,,"CreditFont#4",90,3,"Daisuke Takakuwa"
8.372,40,,"CreditFont#4",90,3,"Kaori Watabe"
8.373,40,,"CreditFont#4",90,3,"Lei Zhang"
8.374,130,,"CreditFont#6",90,3,"Lead Background Artist"
8.375,40,,"CreditFont#4",90,3,"Yoshiki Takanashi"
8.376,80,,"CreditFont#6",90,3,"Background Artists"
8.377,40,,"CreditFont#4",90,3,"Kunio Ikeda"
8.378,40,,"CreditFont#4",90,3,"Tadahiro Masuya"
8.379,40,,"CreditFont#4",90,3,"Junichi Murata"
8.380,40,,"CreditFont#4",90,3,"Masato Shida"
8.381,40,,"CreditFont#4",90,3,"Yuji Takasu"
8.382,40,,"CreditFont#4",90,3,"Toshiyuki Tensaka"
8.383,80,,"CreditFont#4",90,3,"Naoya Harasawa"
8.384,40,,"CreditFont#4",90,3,"Yoshiko Higohashi"
8.385,40,,"CreditFont#4",90,3,"Yoko Kanno"
8.386,40,,"CreditFont#4",90,3,"Jinhyun Kim"
8.387,40,,"CreditFont#4",90,3,"Ryosuke Kodera"
8.388,40,,"CreditFont#4",90,3,"Doyeon Lee"
8.389,40,,"CreditFont#4",90,3,"Kimitaka Matsuda"
8.390,40,,"CreditFont#4",90,3,"Hisami Miyamoto"
8.391,40,,"CreditFont#4",90,3,"Kouichi Nakayama"
8.392,40,,"CreditFont#4",90,3,"Yoshinori Numoto"
8.393,40,,"CreditFont#4",90,3,"Kentarou Ono"
8.394,40,,"CreditFont#4",90,3,"Natsumi Sakamoto"
8.395,40,,"CreditFont#4",90,3,"Yoshiyuki Shikano"
8.396,40,,"CreditFont#4",90,3,"Akiko Soh"
8.397,40,,"CreditFont#4",90,3,"Shinji Tanaka"
8.398,40,,"CreditFont#4",90,3,"Tadashi Tanaka"
8.399,40,,"CreditFont#4",90,3,"Natsumi Tomita"
8.400,40,,"CreditFont#4",90,3,"Rina Tsujimura"
8.401,40,,"CreditFont#4",90,3,"Fusayuki Watariguchi"
8.402,40,,"CreditFont#4",90,3,"Tatsuya Wakabayashi"
8.403,40,,"CreditFont#4",90,3,"Yuki Yamamoto"
8.404,40,,"CreditFont#4",90,3,"Kazuma Yamanishi"
8.405,40,,"CreditFont#4",90,3,"Kyoko Yasuda"
8.406,40,,"CreditFont#4",90,3,"Kenichi Yoshizawa"
8.407,40,,"CreditFont#4",90,3,"Sijia Zuo"
8.408,130,,"CreditFont#6",90,3,"Lead Animator"
8.409,40,,"CreditFont#4",90,3,"Takanobu Miyazawa"
8.410,80,,"CreditFont#6",90,3,"Animators"
8.411,40,,"CreditFont#4",90,3,"Hitomi Chiba"
8.412,40,,"CreditFont#4",90,3,"Masaki Koshikawa"
8.413,40,,"CreditFont#4",90,3,"Ryuichi Onuma"
8.414,40,,"CreditFont#4",90,3,"Satomi Tsuchida"
8.415,40,,"CreditFont#4",90,3,"Katsuyuki Wada"
8.416,80,,"CreditFont#4",90,3,"Tatsuya Hagiwara"
8.417,40,,"CreditFont#4",90,3,"Seungyoun Han"
8.418,40,,"CreditFont#4",90,3,"Junji Hayashi"
8.419,40,,"CreditFont#4",90,3,"Youichirou Hori"
8.420,40,,"CreditFont#4",90,3,"Wataru Horikawa"
8.421,40,,"CreditFont#4",90,3,"Mifuyu Kamihashira"
8.422,40,,"CreditFont#4",90,3,"Yuki Kano"
8.423,40,,"CreditFont#4",90,3,"Rei Katou"
8.424,40,,"CreditFont#4",90,3,"Yoshiaki Kawashima"
8.425,40,,"CreditFont#4",90,3,"Shikou Kikuchi"
8.426,40,,"CreditFont#4",90,3,"Kana Kitagawa"
8.427,40,,"CreditFont#4",90,3,"Wataru Kitamura"
8.428,40,,"CreditFont#4",90,3,"Shiho Kochi"
8.429,40,,"CreditFont#4",90,3,"Yuya Oshima"
8.430,40,,"CreditFont#4",90,3,"Reika Yoshizawa"
8.431,40,,"CreditFont#4",90,3,"Yosuke Yuyama"
8.432,130,,"CreditFont#6",90,3,"Lead VFX Artist"
8.433,40,,"CreditFont#4",90,3,"Yoshinori Ogura"
8.434,80,,"CreditFont#6",90,3,"VFX Artists"
8.435,40,,"CreditFont#4",90,3,"Takayasu Ishii"
8.436,40,,"CreditFont#4",90,3,"Yuko Tashiro"
8.437,80,,"CreditFont#4",90,3,"Kazuki Ando"
8.438,40,,"CreditFont#4",90,3,"Yoshimasa Furukawa"
8.439,40,,"CreditFont#4",90,3,"Ken Hamanaka"
8.440,40,,"CreditFont#4",90,3,"Hiroshi Hasegawa"
8.441,40,,"CreditFont#4",90,3,"Natsuki Hayashi"
8.442,40,,"CreditFont#4",90,3,"Yuya Hijikata"
8.443,40,,"CreditFont#4",90,3,"Shigeru Ishikawa"
8.444,40,,"CreditFont#4",90,3,"Chihiro Kondo"
8.445,40,,"CreditFont#4",90,3,"Yuna Katagiri"
8.446,40,,"CreditFont#4",90,3,"Takuya Kobayashi"
8.447,40,,"CreditFont#4",90,3,"Jimpei Nishimura"
8.448,40,,"CreditFont#4",90,3,"Koki Oyama"
8.449,40,,"CreditFont#4",90,3,"Tomoko Suzuki"
8.450,40,,"CreditFont#4",90,3,"Azusa Terashima"
8.451,80,,"CreditFont#4",90,3,"Yuhei Kido (SPARKCREATIVE Inc.)"
8.452,40,,"CreditFont#4",90,3,"Yusuke Morii (SPARKCREATIVE Inc.)"
8.453,40,,"CreditFont#4",90,3,"Takahiro Tanaka (SPARKCREATIVE Inc.)"
8.454,40,,"CreditFont#4",90,3,"Taichi Yoshida (SPARKCREATIVE Inc.)"
8.455,130,,"CreditFont#6",90,3,"Lead Cutscene Artist"
8.456,40,,"CreditFont#4",90,3,"Masaki Imamura"
8.457,80,,"CreditFont#6",90,3,"Cutscene Artists"
8.458,40,,"CreditFont#4",90,3,"Takayuki Umemoto"
8.459,40,,"CreditFont#4",90,3,"Yukie Wakamoto"
8.460,40,,"CreditFont#4",90,3,"Kouichi Ogino"
8.461,40,,"CreditFont#4",90,3,"Shuhei Tanaka"
8.462,40,,"CreditFont#4",90,3,"Hiroki Tanji"
8.463,40,,"CreditFont#4",90,3,"Yuta Sakai"
8.464,40,,"CreditFont#4",90,3,"Yoshinori Onodera"
8.465,40,,"CreditFont#4",90,3,"Natsuki Tanaka"
8.466,40,,"CreditFont#4",90,3,"Mai Kageyama"
8.467,130,,"CreditFont#6",90,3,"Lead UI Artist"
8.468,40,,"CreditFont#4",90,3,"Yoichi Seki"
8.469,80,,"CreditFont#6",90,3,"UI Artists"
8.470,40,,"CreditFont#4",90,3,"Haruna Iwahashi"
8.471,40,,"CreditFont#4",90,3,"Sayaka Oishi"
8.472,40,,"CreditFont#4",90,3,"Akiho Sugano"
8.473,130,,"CreditFont#6",90,3,"Lead Technical Artist"
